#Sp1	#Sp2	#Cor	#type
ESV_40	ESV_950	-0.4431	2
ESV_40	ESV_1057	0.4785	1
ESV_40	ESV_1076	0.4224	1
ESV_40	ESV_1153	-0.4735	2
ESV_40	ESV_1190	0.4205	1
ESV_40	ESV_1193	0.4609	1
ESV_40	ESV_1258	0.4896	1
ESV_40	ESV_1311	0.5359	1
ESV_40	ESV_1390	-0.4225	2
ESV_40	ESV_1820	-0.4265	2
ESV_40	ESV_1994	-0.4513	2
ESV_40	ESV_2655	-0.4907	2
ESV_42	ESV_43	-0.6565	2
ESV_42	ESV_45	0.487	1
ESV_42	ESV_47	-0.4512	2
ESV_42	ESV_48	0.6421	1
ESV_42	ESV_50	-0.6983	2
ESV_42	ESV_51	0.4291	1
ESV_42	ESV_62	0.6063	1
ESV_42	ESV_65	0.6098	1
ESV_42	ESV_66	-0.7214	2
ESV_42	ESV_67	-0.677	2
ESV_42	ESV_78	0.635	1
ESV_42	ESV_84	-0.5854	2
ESV_42	ESV_85	0.5167	1
ESV_42	ESV_86	0.7206	1
ESV_42	ESV_88	-0.6031	2
ESV_42	ESV_96	0.6583	1
ESV_42	ESV_98	-0.4784	2
ESV_42	ESV_101	0.5778	1
ESV_42	ESV_102	-0.6791	2
ESV_42	ESV_103	-0.5486	2
ESV_42	ESV_105	-0.6991	2
ESV_42	ESV_106	0.6342	1
ESV_42	ESV_108	0.6721	1
ESV_42	ESV_112	0.5084	1
ESV_42	ESV_113	0.5236	1
ESV_42	ESV_118	-0.5667	2
ESV_42	ESV_119	-0.5231	2
ESV_42	ESV_124	0.6317	1
ESV_42	ESV_134	0.7882	1
ESV_42	ESV_136	0.6538	1
ESV_42	ESV_137	0.698	1
ESV_42	ESV_138	-0.473	2
ESV_42	ESV_141	0.579	1
ESV_42	ESV_142	0.4655	1
ESV_42	ESV_143	-0.5444	2
ESV_42	ESV_144	-0.4924	2
ESV_42	ESV_149	-0.5784	2
ESV_42	ESV_150	0.4967	1
ESV_42	ESV_153	-0.4622	2
ESV_42	ESV_156	-0.5666	2
ESV_42	ESV_157	0.4332	1
ESV_42	ESV_159	0.4876	1
ESV_42	ESV_161	0.5973	1
ESV_42	ESV_169	0.641	1
ESV_42	ESV_179	-0.6098	2
ESV_42	ESV_180	-0.5097	2
ESV_42	ESV_182	0.682	1
ESV_42	ESV_183	0.5238	1
ESV_42	ESV_184	0.4421	1
ESV_42	ESV_185	0.4939	1
ESV_42	ESV_189	-0.4635	2
ESV_42	ESV_191	-0.7655	2
ESV_42	ESV_192	0.6525	1
ESV_42	ESV_198	-0.611	2
ESV_42	ESV_200	0.5259	1
ESV_42	ESV_203	0.5818	1
ESV_42	ESV_205	0.6295	1
ESV_42	ESV_206	-0.6235	2
ESV_42	ESV_208	0.7362	1
ESV_42	ESV_213	-0.6755	2
ESV_42	ESV_216	0.4938	1
ESV_42	ESV_218	0.7646	1
ESV_42	ESV_220	0.6995	1
ESV_42	ESV_228	-0.4548	2
ESV_42	ESV_229	0.5031	1
ESV_42	ESV_238	0.6418	1
ESV_42	ESV_243	0.803	1
ESV_42	ESV_245	0.6085	1
ESV_42	ESV_251	0.4923	1
ESV_42	ESV_252	0.5461	1
ESV_42	ESV_253	0.6626	1
ESV_42	ESV_255	0.5883	1
ESV_42	ESV_257	0.841	1
ESV_42	ESV_260	0.6924	1
ESV_42	ESV_262	0.505	1
ESV_42	ESV_263	0.6064	1
ESV_42	ESV_265	-0.7063	2
ESV_42	ESV_269	0.5597	1
ESV_42	ESV_272	0.654	1
ESV_42	ESV_274	0.6572	1
ESV_42	ESV_276	0.4759	1
ESV_42	ESV_277	0.5089	1
ESV_42	ESV_279	-0.6095	2
ESV_42	ESV_284	-0.4832	2
ESV_42	ESV_286	0.5067	1
ESV_42	ESV_288	0.4872	1
ESV_42	ESV_291	0.7191	1
ESV_42	ESV_293	0.5182	1
ESV_42	ESV_294	-0.4281	2
ESV_42	ESV_297	-0.5918	2
ESV_42	ESV_303	0.6339	1
ESV_42	ESV_305	0.7352	1
ESV_42	ESV_309	0.6953	1
ESV_42	ESV_311	0.4897	1
ESV_42	ESV_315	0.7002	1
ESV_42	ESV_316	0.4238	1
ESV_42	ESV_319	0.4773	1
ESV_42	ESV_320	-0.5422	2
ESV_42	ESV_325	0.7622	1
ESV_42	ESV_327	0.4496	1
ESV_42	ESV_332	-0.7404	2
ESV_42	ESV_335	0.6496	1
ESV_42	ESV_338	-0.6225	2
ESV_42	ESV_341	-0.515	2
ESV_42	ESV_347	0.6299	1
ESV_42	ESV_353	-0.7307	2
ESV_42	ESV_359	-0.737	2
ESV_42	ESV_361	0.6163	1
ESV_42	ESV_363	0.5436	1
ESV_42	ESV_372	0.5982	1
ESV_42	ESV_373	0.6849	1
ESV_42	ESV_375	-0.4418	2
ESV_42	ESV_378	-0.7032	2
ESV_42	ESV_379	0.5785	1
ESV_42	ESV_380	-0.5037	2
ESV_42	ESV_381	0.7202	1
ESV_42	ESV_382	0.4409	1
ESV_42	ESV_387	-0.4497	2
ESV_42	ESV_390	0.5007	1
ESV_42	ESV_392	0.4904	1
ESV_42	ESV_395	-0.518	2
ESV_42	ESV_399	0.6568	1
ESV_42	ESV_404	0.6411	1
ESV_42	ESV_405	0.573	1
ESV_42	ESV_408	0.5407	1
ESV_42	ESV_411	0.6369	1
ESV_42	ESV_412	-0.4313	2
ESV_42	ESV_415	-0.6254	2
ESV_42	ESV_421	0.6021	1
ESV_42	ESV_426	-0.4292	2
ESV_42	ESV_432	0.6409	1
ESV_42	ESV_434	0.6231	1
ESV_42	ESV_436	-0.4181	2
ESV_42	ESV_437	0.4477	1
ESV_42	ESV_438	0.8605	1
ESV_42	ESV_446	-0.4808	2
ESV_42	ESV_447	0.5678	1
ESV_42	ESV_448	-0.4683	2
ESV_42	ESV_451	0.4976	1
ESV_42	ESV_452	-0.5458	2
ESV_42	ESV_455	0.5076	1
ESV_42	ESV_457	0.5221	1
ESV_42	ESV_459	0.7903	1
ESV_42	ESV_461	0.4131	1
ESV_42	ESV_463	0.6548	1
ESV_42	ESV_464	0.4581	1
ESV_42	ESV_468	0.6415	1
ESV_42	ESV_471	-0.5241	2
ESV_42	ESV_476	-0.6162	2
ESV_42	ESV_479	-0.7277	2
ESV_42	ESV_481	0.5896	1
ESV_42	ESV_482	-0.5446	2
ESV_42	ESV_485	-0.6405	2
ESV_42	ESV_490	-0.493	2
ESV_42	ESV_495	-0.6397	2
ESV_42	ESV_498	-0.7752	2
ESV_42	ESV_505	0.5997	1
ESV_42	ESV_506	-0.4928	2
ESV_42	ESV_513	0.5548	1
ESV_42	ESV_516	0.5851	1
ESV_42	ESV_518	-0.4694	2
ESV_42	ESV_519	0.5628	1
ESV_42	ESV_520	0.5478	1
ESV_42	ESV_524	0.5985	1
ESV_42	ESV_526	-0.4366	2
ESV_42	ESV_528	-0.6416	2
ESV_42	ESV_529	0.4719	1
ESV_42	ESV_531	0.5124	1
ESV_42	ESV_532	0.4749	1
ESV_42	ESV_539	0.5227	1
ESV_42	ESV_540	-0.513	2
ESV_42	ESV_542	0.448	1
ESV_42	ESV_549	-0.6241	2
ESV_42	ESV_551	-0.5572	2
ESV_42	ESV_553	0.7521	1
ESV_42	ESV_554	0.6171	1
ESV_42	ESV_561	0.5694	1
ESV_42	ESV_563	0.4236	1
ESV_42	ESV_565	-0.5332	2
ESV_42	ESV_569	0.4789	1
ESV_42	ESV_571	0.5069	1
ESV_42	ESV_572	-0.4433	2
ESV_42	ESV_573	0.5204	1
ESV_42	ESV_580	-0.493	2
ESV_42	ESV_582	0.6706	1
ESV_42	ESV_590	-0.5848	2
ESV_42	ESV_592	-0.4655	2
ESV_42	ESV_599	0.5231	1
ESV_42	ESV_604	-0.5619	2
ESV_42	ESV_605	0.4611	1
ESV_42	ESV_615	0.6573	1
ESV_42	ESV_616	0.5339	1
ESV_42	ESV_619	0.4534	1
ESV_42	ESV_625	0.5365	1
ESV_42	ESV_626	-0.6193	2
ESV_42	ESV_631	0.6423	1
ESV_42	ESV_637	0.5648	1
ESV_42	ESV_648	-0.6355	2
ESV_42	ESV_654	-0.5004	2
ESV_42	ESV_660	0.6566	1
ESV_42	ESV_661	0.433	1
ESV_42	ESV_670	0.5154	1
ESV_42	ESV_671	-0.634	2
ESV_42	ESV_673	0.5264	1
ESV_42	ESV_683	-0.5153	2
ESV_42	ESV_684	0.5449	1
ESV_42	ESV_685	0.5382	1
ESV_42	ESV_700	0.5953	1
ESV_42	ESV_704	-0.4157	2
ESV_42	ESV_706	-0.6162	2
ESV_42	ESV_708	0.6037	1
ESV_42	ESV_712	-0.4956	2
ESV_42	ESV_720	-0.4376	2
ESV_42	ESV_726	-0.6662	2
ESV_42	ESV_729	-0.5495	2
ESV_42	ESV_732	0.5678	1
ESV_42	ESV_733	-0.6406	2
ESV_42	ESV_734	-0.6906	2
ESV_42	ESV_745	0.6555	1
ESV_42	ESV_749	0.4262	1
ESV_42	ESV_750	-0.6248	2
ESV_42	ESV_755	0.6425	1
ESV_42	ESV_758	0.6718	1
ESV_42	ESV_759	0.7093	1
ESV_42	ESV_763	-0.4831	2
ESV_42	ESV_776	0.5668	1
ESV_42	ESV_779	0.5467	1
ESV_42	ESV_784	-0.6765	2
ESV_42	ESV_785	0.4845	1
ESV_42	ESV_787	-0.424	2
ESV_42	ESV_791	0.4544	1
ESV_42	ESV_792	-0.6576	2
ESV_42	ESV_800	-0.6275	2
ESV_42	ESV_801	0.4708	1
ESV_42	ESV_805	-0.4689	2
ESV_42	ESV_808	0.5014	1
ESV_42	ESV_810	0.4884	1
ESV_42	ESV_814	-0.5817	2
ESV_42	ESV_828	0.4393	1
ESV_42	ESV_831	-0.5354	2
ESV_42	ESV_842	0.6316	1
ESV_42	ESV_844	-0.488	2
ESV_42	ESV_846	0.481	1
ESV_42	ESV_848	0.8127	1
ESV_42	ESV_849	-0.4359	2
ESV_42	ESV_850	-0.4316	2
ESV_42	ESV_851	-0.6625	2
ESV_42	ESV_857	-0.5061	2
ESV_42	ESV_860	0.5634	1
ESV_42	ESV_861	0.5632	1
ESV_42	ESV_863	-0.4386	2
ESV_42	ESV_865	-0.6166	2
ESV_42	ESV_870	-0.4349	2
ESV_42	ESV_873	-0.5326	2
ESV_42	ESV_881	0.4916	1
ESV_42	ESV_885	-0.4189	2
ESV_42	ESV_890	-0.565	2
ESV_42	ESV_891	0.5683	1
ESV_42	ESV_892	-0.6314	2
ESV_42	ESV_895	0.5698	1
ESV_42	ESV_896	0.4855	1
ESV_42	ESV_902	-0.6402	2
ESV_42	ESV_904	0.5724	1
ESV_42	ESV_906	-0.6834	2
ESV_42	ESV_914	0.6945	1
ESV_42	ESV_923	0.6858	1
ESV_42	ESV_924	-0.4755	2
ESV_42	ESV_926	0.5661	1
ESV_42	ESV_927	-0.443	2
ESV_42	ESV_929	-0.4536	2
ESV_42	ESV_932	0.6436	1
ESV_42	ESV_935	0.5026	1
ESV_42	ESV_940	-0.5338	2
ESV_42	ESV_942	-0.6192	2
ESV_42	ESV_945	0.7328	1
ESV_42	ESV_946	-0.639	2
ESV_42	ESV_947	-0.5909	2
ESV_42	ESV_950	-0.6746	2
ESV_42	ESV_951	0.5301	1
ESV_42	ESV_958	0.6942	1
ESV_42	ESV_959	0.742	1
ESV_42	ESV_968	-0.4972	2
ESV_42	ESV_971	0.4833	1
ESV_42	ESV_973	-0.557	2
ESV_42	ESV_976	-0.595	2
ESV_42	ESV_980	-0.4414	2
ESV_42	ESV_991	0.4231	1
ESV_42	ESV_994	0.4956	1
ESV_42	ESV_998	0.4518	1
ESV_42	ESV_1005	0.6582	1
ESV_42	ESV_1016	0.6721	1
ESV_42	ESV_1017	0.6192	1
ESV_42	ESV_1021	0.4719	1
ESV_42	ESV_1027	0.5298	1
ESV_42	ESV_1031	-0.4203	2
ESV_42	ESV_1033	-0.4744	2
ESV_42	ESV_1038	-0.5851	2
ESV_42	ESV_1041	0.5443	1
ESV_42	ESV_1046	0.4243	1
ESV_42	ESV_1057	0.6712	1
ESV_42	ESV_1058	-0.4355	2
ESV_42	ESV_1062	0.5118	1
ESV_42	ESV_1072	0.469	1
ESV_42	ESV_1075	0.4161	1
ESV_42	ESV_1076	0.5579	1
ESV_42	ESV_1078	0.5485	1
ESV_42	ESV_1089	-0.4594	2
ESV_42	ESV_1093	0.5928	1
ESV_42	ESV_1095	0.6906	1
ESV_42	ESV_1101	0.5442	1
ESV_42	ESV_1103	0.5484	1
ESV_42	ESV_1111	0.5586	1
ESV_42	ESV_1121	0.5844	1
ESV_42	ESV_1123	0.5343	1
ESV_42	ESV_1131	0.6584	1
ESV_42	ESV_1134	-0.587	2
ESV_42	ESV_1138	-0.5732	2
ESV_42	ESV_1141	-0.6284	2
ESV_42	ESV_1146	0.4673	1
ESV_42	ESV_1154	-0.5332	2
ESV_42	ESV_1156	-0.5061	2
ESV_42	ESV_1165	-0.6208	2
ESV_42	ESV_1169	-0.604	2
ESV_42	ESV_1170	-0.6453	2
ESV_42	ESV_1173	0.4541	1
ESV_42	ESV_1175	-0.5988	2
ESV_42	ESV_1176	0.4445	1
ESV_42	ESV_1177	-0.4152	2
ESV_42	ESV_1178	-0.4256	2
ESV_42	ESV_1182	0.4926	1
ESV_42	ESV_1187	0.4844	1
ESV_42	ESV_1188	0.6567	1
ESV_42	ESV_1195	0.4534	1
ESV_42	ESV_1197	0.5113	1
ESV_42	ESV_1201	-0.4566	2
ESV_42	ESV_1205	0.4728	1
ESV_42	ESV_1221	-0.705	2
ESV_42	ESV_1222	-0.612	2
ESV_42	ESV_1224	0.5167	1
ESV_42	ESV_1225	-0.6089	2
ESV_42	ESV_1228	-0.5635	2
ESV_42	ESV_1231	0.4554	1
ESV_42	ESV_1237	-0.4949	2
ESV_42	ESV_1240	0.6196	1
ESV_42	ESV_1241	-0.5696	2
ESV_42	ESV_1258	0.7838	1
ESV_42	ESV_1259	0.4802	1
ESV_42	ESV_1261	-0.5162	2
ESV_42	ESV_1262	-0.4192	2
ESV_42	ESV_1265	0.4493	1
ESV_42	ESV_1281	-0.5184	2
ESV_42	ESV_1293	0.5381	1
ESV_42	ESV_1294	0.5296	1
ESV_42	ESV_1296	0.5081	1
ESV_42	ESV_1304	-0.6878	2
ESV_42	ESV_1309	-0.6472	2
ESV_42	ESV_1311	0.5089	1
ESV_42	ESV_1314	-0.6381	2
ESV_42	ESV_1316	0.5206	1
ESV_42	ESV_1345	-0.4714	2
ESV_42	ESV_1346	0.4145	1
ESV_42	ESV_1357	-0.5361	2
ESV_42	ESV_1362	-0.5101	2
ESV_42	ESV_1363	0.5331	1
ESV_42	ESV_1364	-0.6631	2
ESV_42	ESV_1374	-0.5101	2
ESV_42	ESV_1382	0.4958	1
ESV_42	ESV_1397	0.4946	1
ESV_42	ESV_1398	-0.5971	2
ESV_42	ESV_1415	-0.4739	2
ESV_42	ESV_1417	-0.4696	2
ESV_42	ESV_1418	-0.5486	2
ESV_42	ESV_1424	0.5751	1
ESV_42	ESV_1434	-0.4583	2
ESV_42	ESV_1435	0.571	1
ESV_42	ESV_1437	-0.6325	2
ESV_42	ESV_1438	-0.6157	2
ESV_42	ESV_1440	0.537	1
ESV_42	ESV_1445	-0.5404	2
ESV_42	ESV_1449	-0.5864	2
ESV_42	ESV_1458	-0.4481	2
ESV_42	ESV_1464	0.422	1
ESV_42	ESV_1467	0.6632	1
ESV_42	ESV_1473	-0.4824	2
ESV_42	ESV_1476	0.5888	1
ESV_42	ESV_1477	-0.5348	2
ESV_42	ESV_1483	0.6122	1
ESV_42	ESV_1494	-0.4721	2
ESV_42	ESV_1501	0.5397	1
ESV_42	ESV_1513	0.4561	1
ESV_42	ESV_1514	0.582	1
ESV_42	ESV_1524	0.4353	1
ESV_42	ESV_1527	0.6702	1
ESV_42	ESV_1528	0.5892	1
ESV_42	ESV_1531	0.4936	1
ESV_42	ESV_1535	-0.4321	2
ESV_42	ESV_1539	-0.4433	2
ESV_42	ESV_1541	-0.5351	2
ESV_42	ESV_1547	0.6543	1
ESV_42	ESV_1558	-0.4404	2
ESV_42	ESV_1559	-0.514	2
ESV_42	ESV_1576	0.6753	1
ESV_42	ESV_1593	0.4822	1
ESV_42	ESV_1601	-0.5793	2
ESV_42	ESV_1604	0.5078	1
ESV_42	ESV_1631	-0.414	2
ESV_42	ESV_1632	0.5043	1
ESV_42	ESV_1633	0.4953	1
ESV_42	ESV_1670	-0.4587	2
ESV_42	ESV_1695	0.4329	1
ESV_42	ESV_1701	-0.5318	2
ESV_42	ESV_1702	0.6755	1
ESV_42	ESV_1710	-0.4596	2
ESV_42	ESV_1729	-0.4333	2
ESV_42	ESV_1733	-0.541	2
ESV_42	ESV_1757	0.4518	1
ESV_42	ESV_1766	-0.4516	2
ESV_42	ESV_1773	-0.5294	2
ESV_42	ESV_1777	0.458	1
ESV_42	ESV_1789	-0.6618	2
ESV_42	ESV_1812	0.4688	1
ESV_42	ESV_1814	0.4429	1
ESV_42	ESV_1817	-0.4449	2
ESV_42	ESV_1820	-0.6263	2
ESV_42	ESV_1823	-0.4196	2
ESV_42	ESV_1825	0.4756	1
ESV_42	ESV_1826	-0.4238	2
ESV_42	ESV_1855	0.5533	1
ESV_42	ESV_1871	0.5851	1
ESV_42	ESV_1873	0.4173	1
ESV_42	ESV_1878	0.6037	1
ESV_42	ESV_1899	0.5152	1
ESV_42	ESV_1905	-0.4988	2
ESV_42	ESV_1906	-0.5452	2
ESV_42	ESV_1916	-0.5251	2
ESV_42	ESV_1939	-0.653	2
ESV_42	ESV_1947	-0.423	2
ESV_42	ESV_1956	-0.4348	2
ESV_42	ESV_1960	-0.4836	2
ESV_42	ESV_1965	-0.5312	2
ESV_42	ESV_1967	-0.439	2
ESV_42	ESV_1968	-0.6047	2
ESV_42	ESV_1981	-0.4995	2
ESV_42	ESV_1990	0.6332	1
ESV_42	ESV_1995	0.5936	1
ESV_42	ESV_2005	-0.6761	2
ESV_42	ESV_2012	-0.439	2
ESV_42	ESV_2031	-0.438	2
ESV_42	ESV_2041	0.4496	1
ESV_42	ESV_2044	-0.6301	2
ESV_42	ESV_2077	-0.4159	2
ESV_42	ESV_2092	-0.4768	2
ESV_42	ESV_2115	-0.4961	2
ESV_42	ESV_2116	-0.4523	2
ESV_42	ESV_2125	-0.5598	2
ESV_42	ESV_2136	0.4978	1
ESV_42	ESV_2146	0.4224	1
ESV_42	ESV_2161	-0.6204	2
ESV_42	ESV_2162	-0.4172	2
ESV_42	ESV_2168	0.5128	1
ESV_42	ESV_2173	0.4854	1
ESV_42	ESV_2202	-0.4446	2
ESV_42	ESV_2218	0.5527	1
ESV_42	ESV_2238	-0.496	2
ESV_42	ESV_2263	0.521	1
ESV_42	ESV_2281	0.4154	1
ESV_42	ESV_2302	0.5615	1
ESV_42	ESV_2326	-0.4456	2
ESV_42	ESV_2328	-0.5197	2
ESV_42	ESV_2337	0.436	1
ESV_42	ESV_2348	-0.4491	2
ESV_42	ESV_2349	0.5948	1
ESV_42	ESV_2360	-0.482	2
ESV_42	ESV_2369	0.5148	1
ESV_42	ESV_2394	0.4915	1
ESV_42	ESV_2408	-0.5884	2
ESV_42	ESV_2415	-0.6084	2
ESV_42	ESV_2422	0.5593	1
ESV_42	ESV_2427	-0.5496	2
ESV_42	ESV_2440	-0.4422	2
ESV_42	ESV_2476	-0.4581	2
ESV_42	ESV_2479	-0.4361	2
ESV_42	ESV_2494	0.4669	1
ESV_42	ESV_2503	0.4659	1
ESV_42	ESV_2510	-0.5286	2
ESV_42	ESV_2532	-0.7073	2
ESV_42	ESV_2538	-0.4449	2
ESV_42	ESV_2544	-0.4414	2
ESV_42	ESV_2552	0.5053	1
ESV_42	ESV_2554	0.4557	1
ESV_42	ESV_2568	0.544	1
ESV_42	ESV_2571	-0.5617	2
ESV_42	ESV_2572	-0.5655	2
ESV_42	ESV_2589	-0.4311	2
ESV_42	ESV_2591	-0.4802	2
ESV_42	ESV_2595	0.5264	1
ESV_42	ESV_2598	-0.4621	2
ESV_42	ESV_2612	0.5071	1
ESV_42	ESV_2648	-0.6204	2
ESV_42	ESV_2655	-0.419	2
ESV_42	ESV_2674	-0.5076	2
ESV_42	ESV_2692	-0.4896	2
ESV_42	ESV_2695	-0.431	2
ESV_42	ESV_2717	-0.5335	2
ESV_42	ESV_2728	0.5625	1
ESV_42	ESV_2737	-0.4686	2
ESV_42	ESV_2781	-0.4143	2
ESV_42	ESV_2798	-0.4208	2
ESV_42	ESV_2834	-0.4444	2
ESV_42	ESV_2902	-0.5406	2
ESV_42	ESV_2966	-0.6534	2
ESV_42	ESV_2979	-0.5492	2
ESV_42	ESV_2986	0.4275	1
ESV_42	ESV_3027	-0.4725	2
ESV_42	ESV_3035	-0.494	2
ESV_42	ESV_3039	-0.5868	2
ESV_42	ESV_3055	-0.6352	2
ESV_42	ESV_3065	-0.4565	2
ESV_42	ESV_3066	0.4385	1
ESV_42	ESV_3072	-0.4699	2
ESV_42	ESV_3088	0.6162	1
ESV_42	ESV_3109	0.4917	1
ESV_42	ESV_3130	0.4783	1
ESV_42	ESV_3149	0.5031	1
ESV_42	ESV_3190	-0.5813	2
ESV_42	ESV_3214	0.4997	1
ESV_42	ESV_3224	-0.5215	2
ESV_42	ESV_3248	-0.4198	2
ESV_42	ESV_3273	0.5758	1
ESV_42	ESV_3293	-0.5322	2
ESV_42	ESV_3331	-0.4376	2
ESV_42	ESV_3359	-0.4799	2
ESV_42	ESV_3383	0.4798	1
ESV_42	ESV_3386	0.4439	1
ESV_42	ESV_3416	0.4975	1
ESV_42	ESV_3499	0.4841	1
ESV_42	ESV_3535	0.4926	1
ESV_42	ESV_3551	0.6785	1
ESV_42	ESV_3552	-0.4279	2
ESV_42	ESV_3627	0.4844	1
ESV_42	ESV_3647	-0.5179	2
ESV_42	ESV_3692	-0.4538	2
ESV_42	ESV_3720	0.4503	1
ESV_42	ESV_3746	-0.4849	2
ESV_42	ESV_3747	-0.4812	2
ESV_42	ESV_3793	-0.4302	2
ESV_42	ESV_3830	0.415	1
ESV_42	ESV_3888	-0.5963	2
ESV_42	ESV_3921	-0.4366	2
ESV_42	ESV_4052	-0.562	2
ESV_42	ESV_4062	-0.5887	2
ESV_42	ESV_4205	-0.6282	2
ESV_42	ESV_4318	0.4332	1
ESV_42	ESV_4337	-0.6055	2
ESV_42	ESV_4343	0.5361	1
ESV_42	ESV_4413	-0.4556	2
ESV_42	ESV_4505	-0.4224	2
ESV_42	ESV_4506	-0.5685	2
ESV_42	ESV_4520	-0.474	2
ESV_42	ESV_4591	0.5695	1
ESV_42	ESV_4593	0.4343	1
ESV_42	ESV_4781	-0.4463	2
ESV_42	ESV_5105	-0.4774	2
ESV_42	ESV_5383	-0.4198	2
ESV_42	ESV_5542	-0.4246	2
ESV_42	ESV_5575	0.5113	1
ESV_42	ESV_5860	0.432	1
ESV_42	ESV_5902	-0.5525	2
ESV_42	ESV_6459	-0.5303	2
ESV_42	ESV_6493	0.4761	1
ESV_42	ESV_8328	0.4727	1
ESV_42	ESV_9344	-0.4261	2
ESV_43	ESV_48	-0.4676	2
ESV_43	ESV_50	0.6217	1
ESV_43	ESV_54	0.5118	1
ESV_43	ESV_56	-0.4542	2
ESV_43	ESV_57	0.4451	1
ESV_43	ESV_62	-0.5642	2
ESV_43	ESV_66	0.5866	1
ESV_43	ESV_67	0.5476	1
ESV_43	ESV_78	-0.4355	2
ESV_43	ESV_83	0.4377	1
ESV_43	ESV_84	0.5346	1
ESV_43	ESV_85	-0.547	2
ESV_43	ESV_86	-0.6123	2
ESV_43	ESV_88	0.7003	1
ESV_43	ESV_96	-0.5599	2
ESV_43	ESV_101	-0.4226	2
ESV_43	ESV_102	0.596	1
ESV_43	ESV_103	0.7353	1
ESV_43	ESV_105	0.5915	1
ESV_43	ESV_106	-0.5051	2
ESV_43	ESV_108	-0.512	2
ESV_43	ESV_113	-0.4745	2
ESV_43	ESV_118	0.5736	1
ESV_43	ESV_124	-0.5637	2
ESV_43	ESV_134	-0.6283	2
ESV_43	ESV_136	-0.6107	2
ESV_43	ESV_137	-0.5365	2
ESV_43	ESV_138	0.633	1
ESV_43	ESV_143	0.4237	1
ESV_43	ESV_144	0.4545	1
ESV_43	ESV_145	0.5485	1
ESV_43	ESV_149	0.6621	1
ESV_43	ESV_150	-0.4456	2
ESV_43	ESV_152	0.4463	1
ESV_43	ESV_153	0.5859	1
ESV_43	ESV_156	0.645	1
ESV_43	ESV_159	-0.5478	2
ESV_43	ESV_161	-0.5915	2
ESV_43	ESV_169	-0.443	2
ESV_43	ESV_179	0.4369	1
ESV_43	ESV_180	0.4738	1
ESV_43	ESV_182	-0.5647	2
ESV_43	ESV_183	-0.4429	2
ESV_43	ESV_189	0.6673	1
ESV_43	ESV_191	0.7059	1
ESV_43	ESV_192	-0.4854	2
ESV_43	ESV_198	0.751	1
ESV_43	ESV_200	-0.4516	2
ESV_43	ESV_201	0.5117	1
ESV_43	ESV_203	-0.5748	2
ESV_43	ESV_205	-0.5806	2
ESV_43	ESV_206	0.6607	1
ESV_43	ESV_208	-0.4918	2
ESV_43	ESV_213	0.7376	1
ESV_43	ESV_216	-0.4277	2
ESV_43	ESV_218	-0.5911	2
ESV_43	ESV_220	-0.6297	2
ESV_43	ESV_227	0.4896	1
ESV_43	ESV_238	-0.4194	2
ESV_43	ESV_243	-0.6627	2
ESV_43	ESV_245	-0.4626	2
ESV_43	ESV_247	0.56	1
ESV_43	ESV_252	-0.4474	2
ESV_43	ESV_253	-0.5474	2
ESV_43	ESV_255	-0.567	2
ESV_43	ESV_257	-0.6451	2
ESV_43	ESV_260	-0.6916	2
ESV_43	ESV_265	0.5861	1
ESV_43	ESV_269	-0.5202	2
ESV_43	ESV_272	-0.4709	2
ESV_43	ESV_274	-0.5351	2
ESV_43	ESV_277	-0.4841	2
ESV_43	ESV_279	0.6818	1
ESV_43	ESV_284	0.6454	1
ESV_43	ESV_288	-0.5074	2
ESV_43	ESV_291	-0.5889	2
ESV_43	ESV_293	-0.5104	2
ESV_43	ESV_294	0.4579	1
ESV_43	ESV_297	0.6034	1
ESV_43	ESV_299	-0.5372	2
ESV_43	ESV_303	-0.6593	2
ESV_43	ESV_304	0.4653	1
ESV_43	ESV_305	-0.5962	2
ESV_43	ESV_309	-0.5071	2
ESV_43	ESV_311	-0.4244	2
ESV_43	ESV_315	-0.5196	2
ESV_43	ESV_319	-0.4438	2
ESV_43	ESV_320	0.4858	1
ESV_43	ESV_325	-0.5477	2
ESV_43	ESV_332	0.6564	1
ESV_43	ESV_335	-0.5443	2
ESV_43	ESV_338	0.5867	1
ESV_43	ESV_341	0.6794	1
ESV_43	ESV_347	-0.5868	2
ESV_43	ESV_353	0.6192	1
ESV_43	ESV_359	0.6493	1
ESV_43	ESV_361	-0.5151	2
ESV_43	ESV_365	-0.4555	2
ESV_43	ESV_373	-0.5318	2
ESV_43	ESV_378	0.4905	1
ESV_43	ESV_379	-0.4985	2
ESV_43	ESV_380	0.5979	1
ESV_43	ESV_381	-0.5874	2
ESV_43	ESV_382	-0.4308	2
ESV_43	ESV_392	-0.4669	2
ESV_43	ESV_393	0.5418	1
ESV_43	ESV_397	0.5706	1
ESV_43	ESV_399	-0.5649	2
ESV_43	ESV_404	-0.6112	2
ESV_43	ESV_405	-0.4663	2
ESV_43	ESV_407	0.4794	1
ESV_43	ESV_408	-0.5116	2
ESV_43	ESV_411	-0.5467	2
ESV_43	ESV_412	0.579	1
ESV_43	ESV_415	0.5321	1
ESV_43	ESV_421	-0.4602	2
ESV_43	ESV_429	0.5218	1
ESV_43	ESV_432	-0.6577	2
ESV_43	ESV_438	-0.6972	2
ESV_43	ESV_440	0.4318	1
ESV_43	ESV_446	0.6081	1
