#Sp1	#Sp2	#Cor	#type
ESV_103	ESV_605	-0.5002	2
ESV_103	ESV_624	0.5032	1
ESV_103	ESV_637	-0.4692	2
ESV_103	ESV_639	-0.4817	2
ESV_103	ESV_661	-0.499	2
ESV_103	ESV_671	0.5583	1
ESV_103	ESV_680	0.5279	1
ESV_103	ESV_681	0.4449	1
ESV_103	ESV_684	-0.4545	2
ESV_103	ESV_685	-0.6135	2
ESV_103	ESV_700	-0.523	2
ESV_103	ESV_701	0.6459	1
ESV_103	ESV_702	0.6476	1
ESV_103	ESV_705	-0.4195	2
ESV_103	ESV_720	0.4877	1
ESV_103	ESV_727	-0.439	2
ESV_103	ESV_743	-0.455	2
ESV_103	ESV_745	-0.471	2
ESV_103	ESV_758	-0.5902	2
ESV_103	ESV_760	-0.4367	2
ESV_103	ESV_764	0.4259	1
ESV_103	ESV_776	-0.4749	2
ESV_103	ESV_785	-0.4425	2
ESV_103	ESV_804	0.6349	1
ESV_103	ESV_819	-0.578	2
ESV_103	ESV_826	-0.4908	2
ESV_103	ESV_829	0.428	1
ESV_103	ESV_842	-0.4226	2
ESV_103	ESV_843	-0.506	2
ESV_103	ESV_846	-0.5476	2
ESV_103	ESV_852	0.422	1
ESV_103	ESV_861	-0.5448	2
ESV_103	ESV_890	0.5017	1
ESV_103	ESV_896	-0.4569	2
ESV_103	ESV_913	0.4173	1
ESV_103	ESV_917	0.5344	1
ESV_103	ESV_926	-0.4387	2
ESV_103	ESV_932	-0.4761	2
ESV_103	ESV_938	-0.5484	2
ESV_103	ESV_940	0.5258	1
ESV_103	ESV_951	-0.5273	2
ESV_103	ESV_959	-0.4381	2
ESV_103	ESV_968	0.4907	1
ESV_103	ESV_983	-0.4542	2
ESV_103	ESV_987	-0.4703	2
ESV_103	ESV_1001	-0.4149	2
ESV_103	ESV_1003	-0.4486	2
ESV_103	ESV_1016	-0.5099	2
ESV_103	ESV_1027	-0.4221	2
ESV_103	ESV_1048	-0.5366	2
ESV_103	ESV_1049	-0.5585	2
ESV_103	ESV_1060	-0.5794	2
ESV_103	ESV_1072	-0.6128	2
ESV_103	ESV_1073	0.441	1
ESV_103	ESV_1075	-0.5301	2
ESV_103	ESV_1089	0.4331	1
ESV_103	ESV_1121	-0.5652	2
ESV_103	ESV_1122	0.4325	1
ESV_103	ESV_1130	-0.5155	2
ESV_103	ESV_1137	-0.4941	2
ESV_103	ESV_1145	-0.4173	2
ESV_103	ESV_1165	0.5653	1
ESV_103	ESV_1166	-0.538	2
ESV_103	ESV_1169	0.4782	1
ESV_103	ESV_1187	-0.4389	2
ESV_103	ESV_1188	-0.4323	2
ESV_103	ESV_1214	0.4205	1
ESV_103	ESV_1239	-0.4671	2
ESV_103	ESV_1241	0.571	1
ESV_103	ESV_1246	-0.4903	2
ESV_103	ESV_1249	-0.5885	2
ESV_103	ESV_1259	-0.4498	2
ESV_103	ESV_1260	-0.5504	2
ESV_103	ESV_1261	0.4306	1
ESV_103	ESV_1274	0.4291	1
ESV_103	ESV_1314	0.5238	1
ESV_103	ESV_1319	-0.47	2
ESV_103	ESV_1330	-0.4788	2
ESV_103	ESV_1339	-0.4387	2
ESV_103	ESV_1359	-0.5343	2
ESV_103	ESV_1369	-0.5173	2
ESV_103	ESV_1377	0.6407	1
ESV_103	ESV_1381	0.5068	1
ESV_103	ESV_1382	-0.4578	2
ESV_103	ESV_1431	0.4733	1
ESV_103	ESV_1434	0.4802	1
ESV_103	ESV_1494	0.4674	1
ESV_103	ESV_1506	-0.4855	2
ESV_103	ESV_1509	-0.4862	2
ESV_103	ESV_1529	-0.4256	2
ESV_103	ESV_1618	0.5398	1
ESV_103	ESV_1642	0.5256	1
ESV_103	ESV_1650	-0.4944	2
ESV_103	ESV_1684	-0.4511	2
ESV_103	ESV_1713	0.4646	1
ESV_103	ESV_1730	-0.4644	2
ESV_103	ESV_1738	0.5334	1
ESV_103	ESV_1772	-0.4151	2
ESV_103	ESV_1777	-0.4431	2
ESV_103	ESV_1789	0.4215	1
ESV_103	ESV_1818	-0.4191	2
ESV_103	ESV_1899	-0.4277	2
ESV_103	ESV_1913	-0.4551	2
ESV_103	ESV_1995	-0.4145	2
ESV_103	ESV_2006	-0.4857	2
ESV_103	ESV_2028	-0.5059	2
ESV_103	ESV_2077	0.468	1
ESV_103	ESV_2113	-0.433	2
ESV_103	ESV_2179	0.4876	1
ESV_103	ESV_2216	0.4259	1
ESV_103	ESV_2224	-0.4805	2
ESV_103	ESV_2242	0.4349	1
ESV_103	ESV_2302	0.4179	1
ESV_103	ESV_2374	-0.4847	2
ESV_103	ESV_2398	-0.4471	2
ESV_103	ESV_2407	-0.4925	2
ESV_103	ESV_2456	0.567	1
ESV_103	ESV_2498	-0.5086	2
ESV_103	ESV_2567	0.4368	1
ESV_103	ESV_2589	0.4535	1
ESV_103	ESV_2692	0.5481	1
ESV_103	ESV_2879	0.493	1
ESV_103	ESV_3111	0.4223	1
ESV_103	ESV_3116	0.4219	1
ESV_103	ESV_3224	0.5492	1
ESV_103	ESV_3645	0.5609	1
ESV_103	ESV_4196	0.4923	1
ESV_103	ESV_4506	0.4876	1
ESV_103	ESV_5105	0.4539	1
ESV_103	ESV_5247	0.5498	1
ESV_103	ESV_5424	0.4832	1
ESV_103	ESV_6646	0.5981	1
ESV_103	ESV_7878	0.5132	1
ESV_103	ESV_9154	0.5483	1
ESV_103	ESV_10400	0.5606	1
ESV_104	ESV_128	0.4665	1
ESV_104	ESV_187	0.5935	1
ESV_104	ESV_213	0.4297	1
ESV_104	ESV_437	-0.463	2
ESV_104	ESV_503	0.4544	1
ESV_104	ESV_527	0.4576	1
ESV_104	ESV_744	0.4765	1
ESV_104	ESV_752	0.5621	1
ESV_104	ESV_1023	0.5124	1
ESV_104	ESV_1254	0.4203	1
ESV_104	ESV_1385	0.4554	1
ESV_104	ESV_1902	-0.4281	2
ESV_104	ESV_2848	-0.4144	2
ESV_104	ESV_3139	-0.4361	2
ESV_105	ESV_113	-0.5836	2
ESV_105	ESV_119	0.7982	1
ESV_105	ESV_128	0.5673	1
ESV_105	ESV_132	-0.6391	2
ESV_105	ESV_134	-0.4647	2
ESV_105	ESV_136	-0.4304	2
ESV_105	ESV_137	-0.5599	2
ESV_105	ESV_138	0.5669	1
ESV_105	ESV_144	0.4855	1
ESV_105	ESV_152	0.4434	1
ESV_105	ESV_156	0.5242	1
ESV_105	ESV_161	-0.4247	2
ESV_105	ESV_162	0.7707	1
ESV_105	ESV_164	-0.4443	2
ESV_105	ESV_169	-0.5187	2
ESV_105	ESV_173	-0.6559	2
ESV_105	ESV_178	0.7635	1
ESV_105	ESV_180	0.4596	1
ESV_105	ESV_182	-0.4886	2
ESV_105	ESV_187	0.504	1
ESV_105	ESV_191	0.8616	1
ESV_105	ESV_192	-0.5043	2
ESV_105	ESV_205	-0.5814	2
ESV_105	ESV_206	0.6188	1
ESV_105	ESV_208	-0.7087	2
ESV_105	ESV_213	0.6787	1
ESV_105	ESV_218	-0.4356	2
ESV_105	ESV_220	-0.6608	2
ESV_105	ESV_229	-0.588	2
ESV_105	ESV_251	-0.4971	2
ESV_105	ESV_255	-0.6786	2
ESV_105	ESV_260	-0.6907	2
ESV_105	ESV_261	-0.417	2
ESV_105	ESV_263	-0.4748	2
ESV_105	ESV_265	0.841	1
ESV_105	ESV_266	-0.5095	2
ESV_105	ESV_269	-0.5331	2
ESV_105	ESV_270	0.578	1
ESV_105	ESV_271	0.5989	1
ESV_105	ESV_274	-0.4337	2
ESV_105	ESV_276	-0.4758	2
ESV_105	ESV_277	-0.4318	2
ESV_105	ESV_278	0.4506	1
ESV_105	ESV_279	0.5584	1
ESV_105	ESV_283	0.5353	1
ESV_105	ESV_292	0.69	1
ESV_105	ESV_293	-0.7186	2
ESV_105	ESV_294	0.6729	1
ESV_105	ESV_296	-0.6974	2
ESV_105	ESV_303	-0.5277	2
ESV_105	ESV_306	0.5214	1
ESV_105	ESV_309	-0.6857	2
ESV_105	ESV_311	-0.6346	2
ESV_105	ESV_315	-0.5018	2
ESV_105	ESV_325	-0.5054	2
ESV_105	ESV_328	-0.4419	2
ESV_105	ESV_330	-0.6883	2
ESV_105	ESV_333	-0.5485	2
ESV_105	ESV_334	-0.5064	2
ESV_105	ESV_335	-0.5979	2
ESV_105	ESV_338	0.7729	1
ESV_105	ESV_341	0.7641	1
ESV_105	ESV_344	0.5751	1
ESV_105	ESV_347	-0.586	2
ESV_105	ESV_352	0.4222	1
ESV_105	ESV_361	-0.6276	2
ESV_105	ESV_363	-0.4433	2
ESV_105	ESV_371	0.4904	1
ESV_105	ESV_379	-0.6836	2
ESV_105	ESV_381	-0.4814	2
ESV_105	ESV_384	-0.4638	2
ESV_105	ESV_389	-0.622	2
ESV_105	ESV_391	0.4453	1
ESV_105	ESV_397	0.5582	1
ESV_105	ESV_399	-0.4959	2
ESV_105	ESV_413	-0.5203	2
ESV_105	ESV_431	0.7596	1
ESV_105	ESV_437	-0.6794	2
ESV_105	ESV_438	-0.4415	2
ESV_105	ESV_445	-0.7307	2
ESV_105	ESV_446	0.6592	1
ESV_105	ESV_447	-0.4528	2
ESV_105	ESV_448	-0.5202	2
ESV_105	ESV_450	-0.5791	2
ESV_105	ESV_455	-0.5162	2
ESV_105	ESV_456	0.4755	1
ESV_105	ESV_457	-0.5242	2
ESV_105	ESV_459	-0.621	2
ESV_105	ESV_463	-0.4882	2
ESV_105	ESV_468	-0.5962	2
ESV_105	ESV_476	0.5013	1
ESV_105	ESV_479	0.865	1
ESV_105	ESV_490	-0.5837	2
ESV_105	ESV_499	-0.5893	2
ESV_105	ESV_502	-0.4822	2
ESV_105	ESV_505	-0.4911	2
ESV_105	ESV_506	-0.4401	2
ESV_105	ESV_511	-0.419	2
ESV_105	ESV_513	-0.4598	2
ESV_105	ESV_516	-0.5598	2
ESV_105	ESV_529	-0.4752	2
ESV_105	ESV_532	-0.7407	2
ESV_105	ESV_540	0.5778	1
ESV_105	ESV_547	-0.433	2
ESV_105	ESV_554	-0.5332	2
ESV_105	ESV_563	-0.5129	2
ESV_105	ESV_571	-0.511	2
ESV_105	ESV_573	-0.6602	2
ESV_105	ESV_580	0.4535	1
ESV_105	ESV_582	-0.5603	2
ESV_105	ESV_593	0.6098	1
ESV_105	ESV_594	-0.5683	2
ESV_105	ESV_595	-0.5857	2
ESV_105	ESV_603	-0.5346	2
ESV_105	ESV_604	0.6916	1
ESV_105	ESV_605	-0.5009	2
ESV_105	ESV_617	-0.4374	2
ESV_105	ESV_619	-0.4521	2
ESV_105	ESV_621	-0.5573	2
ESV_105	ESV_624	0.4352	1
ESV_105	ESV_637	-0.4763	2
ESV_105	ESV_639	-0.4813	2
ESV_105	ESV_654	0.4581	1
ESV_105	ESV_661	-0.5171	2
ESV_105	ESV_671	0.7282	1
ESV_105	ESV_680	0.6164	1
ESV_105	ESV_681	0.5662	1
ESV_105	ESV_684	-0.4838	2
ESV_105	ESV_685	-0.6613	2
ESV_105	ESV_700	-0.5294	2
ESV_105	ESV_701	0.8173	1
ESV_105	ESV_702	0.5825	1
ESV_105	ESV_711	-0.4537	2
ESV_105	ESV_720	0.4768	1
ESV_105	ESV_729	0.5445	1
ESV_105	ESV_731	0.4843	1
ESV_105	ESV_745	-0.564	2
ESV_105	ESV_751	-0.4599	2
ESV_105	ESV_758	-0.5672	2
ESV_105	ESV_760	-0.4577	2
ESV_105	ESV_763	0.4709	1
ESV_105	ESV_764	0.4742	1
ESV_105	ESV_770	0.435	1
ESV_105	ESV_793	-0.4333	2
ESV_105	ESV_804	0.7667	1
ESV_105	ESV_819	-0.5857	2
ESV_105	ESV_822	-0.4795	2
ESV_105	ESV_826	-0.5582	2
ESV_105	ESV_829	0.5954	1
ESV_105	ESV_842	-0.4702	2
ESV_105	ESV_843	-0.574	2
ESV_105	ESV_846	-0.5255	2
ESV_105	ESV_852	0.5205	1
ESV_105	ESV_861	-0.5467	2
ESV_105	ESV_866	-0.566	2
ESV_105	ESV_890	0.4973	1
ESV_105	ESV_896	-0.5148	2
ESV_105	ESV_917	0.6568	1
ESV_105	ESV_920	-0.4303	2
ESV_105	ESV_926	-0.5246	2
ESV_105	ESV_932	-0.5623	2
ESV_105	ESV_938	-0.5606	2
ESV_105	ESV_940	0.7128	1
ESV_105	ESV_951	-0.5138	2
ESV_105	ESV_959	-0.4942	2
ESV_105	ESV_960	-0.5164	2
ESV_105	ESV_973	0.5115	1
ESV_105	ESV_981	0.4381	1
ESV_105	ESV_983	-0.534	2
ESV_105	ESV_987	-0.4787	2
ESV_105	ESV_1001	-0.4912	2
ESV_105	ESV_1003	-0.5057	2
ESV_105	ESV_1016	-0.6265	2
ESV_105	ESV_1022	0.4158	1
ESV_105	ESV_1042	-0.5298	2
ESV_105	ESV_1048	-0.571	2
ESV_105	ESV_1049	-0.5535	2
ESV_105	ESV_1060	-0.5805	2
ESV_105	ESV_1063	0.4256	1
ESV_105	ESV_1072	-0.6029	2
ESV_105	ESV_1073	0.6043	1
ESV_105	ESV_1074	-0.4232	2
ESV_105	ESV_1075	-0.5474	2
ESV_105	ESV_1084	-0.4486	2
ESV_105	ESV_1112	-0.5092	2
ESV_105	ESV_1121	-0.4938	2
ESV_105	ESV_1122	0.6823	1
ESV_105	ESV_1123	-0.4629	2
ESV_105	ESV_1130	-0.4813	2
ESV_105	ESV_1137	-0.4813	2
ESV_105	ESV_1145	-0.4311	2
ESV_105	ESV_1157	-0.493	2
ESV_105	ESV_1165	0.6687	1
ESV_105	ESV_1166	-0.532	2
ESV_105	ESV_1169	0.5049	1
ESV_105	ESV_1178	0.4246	1
ESV_105	ESV_1185	0.5679	1
ESV_105	ESV_1187	-0.4821	2
ESV_105	ESV_1188	-0.5741	2
ESV_105	ESV_1214	0.5496	1
ESV_105	ESV_1239	-0.4639	2
ESV_105	ESV_1241	0.557	1
ESV_105	ESV_1246	-0.5125	2
ESV_105	ESV_1249	-0.6263	2
ESV_105	ESV_1259	-0.5345	2
ESV_105	ESV_1260	-0.639	2
ESV_105	ESV_1272	-0.4336	2
ESV_105	ESV_1280	0.4551	1
ESV_105	ESV_1290	-0.4329	2
ESV_105	ESV_1297	0.6073	1
ESV_105	ESV_1314	0.4423	1
ESV_105	ESV_1319	-0.561	2
ESV_105	ESV_1324	-0.4518	2
ESV_105	ESV_1330	-0.524	2
ESV_105	ESV_1344	0.5559	1
ESV_105	ESV_1349	0.4439	1
ESV_105	ESV_1359	-0.6189	2
ESV_105	ESV_1366	-0.4376	2
ESV_105	ESV_1369	-0.4803	2
ESV_105	ESV_1377	0.7873	1
ESV_105	ESV_1381	0.5459	1
ESV_105	ESV_1382	-0.4881	2
ESV_105	ESV_1431	0.5237	1
ESV_105	ESV_1438	0.4855	1
ESV_105	ESV_1439	-0.5509	2
ESV_105	ESV_1440	-0.4368	2
ESV_105	ESV_1465	-0.5114	2
ESV_105	ESV_1473	0.4962	1
ESV_105	ESV_1503	-0.4236	2
ESV_105	ESV_1506	-0.4445	2
ESV_105	ESV_1509	-0.5352	2
ESV_105	ESV_1537	0.5007	1
ESV_105	ESV_1540	0.5098	1
ESV_105	ESV_1541	0.5126	1
ESV_105	ESV_1597	0.4793	1
ESV_105	ESV_1618	0.6356	1
ESV_105	ESV_1642	0.4491	1
ESV_105	ESV_1650	-0.5299	2
ESV_105	ESV_1662	-0.4195	2
ESV_105	ESV_1684	-0.5251	2
ESV_105	ESV_1713	0.43	1
ESV_105	ESV_1730	-0.5356	2
ESV_105	ESV_1738	0.6846	1
ESV_105	ESV_1772	-0.4314	2
ESV_105	ESV_1773	0.5046	1
ESV_105	ESV_1799	-0.457	2
ESV_105	ESV_1816	-0.436	2
ESV_105	ESV_1818	-0.4384	2
ESV_105	ESV_1822	-0.4586	2
ESV_105	ESV_1850	-0.448	2
ESV_105	ESV_1913	-0.4829	2
ESV_105	ESV_1914	-0.4734	2
ESV_105	ESV_1995	-0.4564	2
ESV_105	ESV_2004	0.5368	1
ESV_105	ESV_2006	-0.4947	2
ESV_105	ESV_2028	-0.5358	2
ESV_105	ESV_2077	0.4956	1
ESV_105	ESV_2113	-0.4561	2
ESV_105	ESV_2176	0.476	1
ESV_105	ESV_2179	0.6608	1
ESV_105	ESV_2216	0.5866	1
ESV_105	ESV_2224	-0.5559	2
ESV_105	ESV_2348	0.4735	1
ESV_105	ESV_2374	-0.5049	2
ESV_105	ESV_2398	-0.489	2
ESV_105	ESV_2407	-0.5195	2
ESV_105	ESV_2422	-0.4301	2
ESV_105	ESV_2498	-0.4787	2
ESV_105	ESV_2567	0.4405	1
ESV_105	ESV_2692	0.6619	1
ESV_105	ESV_2872	0.5049	1
ESV_105	ESV_2879	0.6154	1
ESV_105	ESV_2897	0.4244	1
ESV_105	ESV_2966	0.4716	1
ESV_105	ESV_2983	0.4442	1
ESV_105	ESV_3062	0.5023	1
ESV_105	ESV_3111	0.6155	1
ESV_105	ESV_3116	0.4967	1
ESV_105	ESV_3224	0.7343	1
ESV_105	ESV_3645	0.6567	1
ESV_105	ESV_4196	0.6591	1
ESV_105	ESV_4506	0.6342	1
ESV_105	ESV_4755	0.563	1
ESV_105	ESV_4904	0.418	1
ESV_105	ESV_5094	0.4257	1
ESV_105	ESV_5105	0.4931	1
ESV_105	ESV_5247	0.6118	1
ESV_105	ESV_5424	0.5498	1
ESV_105	ESV_6000	0.4868	1
ESV_105	ESV_6459	0.4951	1
ESV_105	ESV_6646	0.7028	1
ESV_105	ESV_7878	0.649	1
ESV_105	ESV_9154	0.673	1
ESV_105	ESV_10400	0.6914	1
ESV_106	ESV_243	0.4217	1
ESV_106	ESV_428	0.4183	1
ESV_106	ESV_521	0.4347	1
ESV_107	ESV_112	0.6651	1
ESV_107	ESV_129	0.5139	1
ESV_107	ESV_130	0.66	1
ESV_107	ESV_136	0.4559	1
ESV_107	ESV_139	0.7553	1
ESV_107	ESV_140	0.8036	1
ESV_107	ESV_141	0.651	1
ESV_107	ESV_149	0.4703	1
ESV_107	ESV_167	0.489	1
ESV_107	ESV_168	0.5809	1
ESV_107	ESV_172	0.4525	1
ESV_107	ESV_182	0.4241	1
ESV_107	ESV_185	0.4673	1
ESV_107	ESV_203	0.4714	1
ESV_107	ESV_211	0.432	1
ESV_107	ESV_216	0.441	1
ESV_107	ESV_258	-0.4468	2
ESV_107	ESV_259	0.562	1
ESV_107	ESV_278	0.5926	1
ESV_107	ESV_302	0.5152	1
ESV_107	ESV_304	0.5082	1
ESV_107	ESV_307	0.7015	1
ESV_107	ESV_339	0.4701	1
ESV_107	ESV_345	0.4272	1
ESV_107	ESV_406	0.5843	1
ESV_107	ESV_426	0.4229	1
ESV_107	ESV_452	0.4959	1
ESV_107	ESV_545	0.4168	1
ESV_107	ESV_564	0.4986	1
ESV_107	ESV_580	0.5436	1
ESV_107	ESV_590	0.6461	1
ESV_107	ESV_1001	-0.4268	2
ESV_107	ESV_1063	0.5849	1
ESV_108	ESV_132	0.4512	1
ESV_108	ESV_136	0.4851	1
ESV_108	ESV_168	0.486	1
ESV_108	ESV_180	-0.477	2
ESV_108	ESV_195	0.5732	1
ESV_108	ESV_216	0.4313	1
ESV_108	ESV_258	-0.5028	2
ESV_108	ESV_261	0.4802	1
ESV_108	ESV_263	0.4468	1
ESV_108	ESV_265	-0.4372	2
ESV_108	ESV_330	0.4437	1
ESV_108	ESV_335	0.45	1
ESV_108	ESV_339	0.4595	1
ESV_108	ESV_445	0.4983	1
ESV_108	ESV_452	0.4447	1
ESV_108	ESV_463	0.4597	1
ESV_108	ESV_468	0.4396	1
ESV_108	ESV_520	0.4672	1
ESV_108	ESV_532	0.4236	1
ESV_108	ESV_538	0.5377	1
ESV_108	ESV_661	0.4412	1
ESV_108	ESV_720	-0.4217	2
ESV_108	ESV_726	0.4274	1
ESV_108	ESV_814	0.492	1
ESV_108	ESV_854	0.4511	1
ESV_108	ESV_875	0.4358	1
ESV_108	ESV_1072	0.4785	1
ESV_108	ESV_1428	-0.4335	2
ESV_108	ESV_1494	-0.4729	2
ESV_108	ESV_1852	-0.5086	2
ESV_108	ESV_2147	-0.6129	2
ESV_108	ESV_2158	-0.4467	2
ESV_108	ESV_2684	-0.4504	2
ESV_112	ESV_113	0.562	1
ESV_112	ESV_130	0.5159	1
ESV_112	ESV_134	0.5228	1
ESV_112	ESV_136	0.5898	1
ESV_112	ESV_139	0.4453	1
ESV_112	ESV_140	0.549	1
ESV_112	ESV_141	0.7177	1
ESV_112	ESV_149	0.494	1
ESV_112	ESV_161	0.4344	1
ESV_112	ESV_167	0.4816	1
ESV_112	ESV_168	0.8512	1
ESV_112	ESV_172	0.6897	1
ESV_112	ESV_180	-0.4645	2
ESV_112	ESV_182	0.6699	1
ESV_112	ESV_184	0.4464	1
ESV_112	ESV_185	0.5415	1
ESV_112	ESV_195	0.4621	1
ESV_112	ESV_202	0.4893	1
ESV_112	ESV_205	0.5273	1
ESV_112	ESV_216	0.541	1
ESV_112	ESV_251	0.4636	1
ESV_112	ESV_257	0.6503	1
ESV_112	ESV_258	-0.5854	2
ESV_112	ESV_261	0.6356	1
ESV_112	ESV_266	0.432	1
ESV_112	ESV_276	0.5442	1
ESV_112	ESV_289	0.4202	1
ESV_112	ESV_297	0.4811	1
ESV_112	ESV_303	0.4154	1
ESV_112	ESV_334	0.5916	1
ESV_112	ESV_335	0.6096	1
ESV_112	ESV_339	0.5176	1
ESV_112	ESV_345	0.4367	1
ESV_112	ESV_361	0.4307	1
ESV_112	ESV_379	0.4159	1
ESV_112	ESV_426	0.4518	1
ESV_112	ESV_437	0.4254	1
ESV_112	ESV_445	0.4665	1
ESV_112	ESV_447	0.4723	1
ESV_112	ESV_450	0.4576	1
ESV_112	ESV_452	0.4621	1
ESV_112	ESV_459	0.4416	1
ESV_112	ESV_499	0.424	1
ESV_112	ESV_506	0.583	1
ESV_112	ESV_545	0.4961	1
ESV_112	ESV_564	0.6195	1
ESV_112	ESV_590	0.4365	1
ESV_112	ESV_617	0.4256	1
ESV_112	ESV_619	0.5038	1
ESV_112	ESV_720	-0.4806	2
ESV_112	ESV_854	0.4411	1
ESV_112	ESV_927	-0.4395	2
ESV_112	ESV_1013	-0.4196	2
ESV_112	ESV_1511	-0.4207	2
ESV_112	ESV_1642	-0.4165	2
ESV_112	ESV_1713	-0.4547	2
ESV_112	ESV_2147	-0.5972	2
ESV_112	ESV_2192	-0.4717	2
ESV_112	ESV_2966	-0.4767	2
ESV_112	ESV_3187	-0.4848	2
ESV_112	ESV_3832	-0.4499	2
ESV_112	ESV_4506	-0.4169	2
ESV_112	ESV_4755	-0.4145	2
ESV_112	ESV_10400	-0.4216	2
ESV_113	ESV_119	-0.4709	2
ESV_113	ESV_132	0.4936	1
ESV_113	ESV_136	0.5167	1
ESV_113	ESV_161	0.529	1
ESV_113	ESV_162	-0.5313	2
ESV_113	ESV_168	0.5789	1
ESV_113	ESV_172	0.5325	1
ESV_113	ESV_173	0.4481	1
ESV_113	ESV_182	0.5407	1
ESV_113	ESV_185	0.5314	1
ESV_113	ESV_191	-0.5617	2
ESV_113	ESV_205	0.627	1
ESV_113	ESV_206	-0.4215	2
ESV_113	ESV_208	0.4202	1
ESV_113	ESV_213	-0.434	2
ESV_113	ESV_220	0.4986	1
ESV_113	ESV_255	0.4696	1
ESV_113	ESV_258	-0.5176	2
ESV_113	ESV_260	0.416	1
ESV_113	ESV_261	0.5179	1
ESV_113	ESV_263	0.682	1
ESV_113	ESV_265	-0.6377	2
ESV_113	ESV_266	0.6208	1
ESV_113	ESV_274	0.4634	1
ESV_113	ESV_276	0.468	1
ESV_113	ESV_293	0.4892	1
ESV_113	ESV_296	0.4215	1
ESV_113	ESV_306	-0.4669	2
ESV_113	ESV_311	0.5433	1
ESV_113	ESV_325	0.4737	1
ESV_113	ESV_330	0.5274	1
ESV_113	ESV_334	0.5243	1
ESV_113	ESV_335	0.5358	1
ESV_113	ESV_338	-0.5331	2
ESV_113	ESV_339	0.5643	1
ESV_113	ESV_341	-0.5347	2
ESV_113	ESV_345	0.4234	1
ESV_113	ESV_361	0.728	1
ESV_113	ESV_379	0.5328	1
ESV_113	ESV_381	0.4687	1
ESV_113	ESV_386	0.4204	1
ESV_113	ESV_408	0.4621	1
ESV_113	ESV_413	0.4564	1
ESV_113	ESV_428	0.4652	1
ESV_113	ESV_431	-0.4994	2
ESV_113	ESV_437	0.6792	1
ESV_113	ESV_445	0.521	1
ESV_113	ESV_448	0.4919	1
ESV_113	ESV_459	0.6963	1
ESV_113	ESV_476	-0.4447	2
ESV_113	ESV_479	-0.5464	2
ESV_113	ESV_489	0.5287	1
ESV_113	ESV_490	0.6329	1
ESV_113	ESV_499	0.627	1
ESV_113	ESV_506	0.4976	1
ESV_113	ESV_515	-0.4535	2
ESV_113	ESV_532	0.5719	1
ESV_113	ESV_538	0.5352	1
ESV_113	ESV_554	0.4613	1
ESV_113	ESV_593	-0.4958	2
ESV_113	ESV_594	0.473	1
ESV_113	ESV_604	-0.4561	2
ESV_113	ESV_619	0.483	1
ESV_113	ESV_621	0.4766	1
ESV_113	ESV_626	0.4716	1
ESV_113	ESV_671	-0.5227	2
ESV_113	ESV_674	0.4873	1
ESV_113	ESV_701	-0.4957	2
ESV_113	ESV_718	-0.4823	2
ESV_113	ESV_720	-0.4181	2
ESV_113	ESV_804	-0.5486	2
ESV_113	ESV_819	0.4486	1
ESV_113	ESV_829	-0.423	2
ESV_113	ESV_854	0.5313	1
ESV_113	ESV_866	0.4411	1
ESV_113	ESV_881	0.4162	1
ESV_113	ESV_917	-0.4497	2
ESV_113	ESV_932	0.5721	1
ESV_113	ESV_940	-0.4417	2
ESV_113	ESV_967	0.415	1
ESV_113	ESV_983	0.6057	1
ESV_113	ESV_990	-0.4221	2
ESV_113	ESV_1016	0.4143	1
ESV_113	ESV_1072	0.4399	1
ESV_113	ESV_1075	0.44	1
ESV_113	ESV_1122	-0.4684	2
ESV_113	ESV_1144	0.4936	1
ESV_113	ESV_1188	0.5846	1
ESV_113	ESV_1359	0.4963	1
ESV_113	ESV_1377	-0.4921	2
ESV_113	ESV_1381	-0.4573	2
ESV_113	ESV_1738	-0.4746	2
ESV_113	ESV_2028	0.4534	1
ESV_113	ESV_2147	-0.4158	2
ESV_113	ESV_2897	-0.4329	2
ESV_113	ESV_3062	-0.4291	2
ESV_113	ESV_3111	-0.5056	2
ESV_113	ESV_3224	-0.4623	2
ESV_113	ESV_4196	-0.4389	2
ESV_113	ESV_4506	-0.4739	2
ESV_113	ESV_4755	-0.5035	2
ESV_113	ESV_6646	-0.4864	2
ESV_113	ESV_9154	-0.4828	2
ESV_113	ESV_10400	-0.5151	2
ESV_114	ESV_161	-0.4214	2
ESV_114	ESV_192	-0.4248	2
ESV_114	ESV_293	-0.4369	2
ESV_114	ESV_306	0.4615	1
ESV_114	ESV_479	0.4197	1
ESV_114	ESV_502	-0.437	2
ESV_114	ESV_517	-0.4519	2
ESV_114	ESV_543	-0.4747	2
ESV_114	ESV_661	-0.4431	2
ESV_114	ESV_684	-0.4847	2
ESV_114	ESV_689	-0.4268	2
ESV_114	ESV_718	0.4189	1
ESV_114	ESV_751	-0.4275	2
ESV_114	ESV_822	-0.421	2
ESV_114	ESV_841	0.4157	1
ESV_114	ESV_890	0.4824	1
ESV_114	ESV_1062	-0.427	2
ESV_114	ESV_1074	-0.4628	2
ESV_114	ESV_1124	0.4144	1
ESV_114	ESV_1628	-0.459	2
ESV_114	ESV_1713	0.461	1
ESV_114	ESV_1738	0.4227	1
ESV_114	ESV_1967	0.4605	1
ESV_114	ESV_2326	0.4237	1
ESV_114	ESV_2426	0.4845	1
ESV_118	ESV_252	-0.425	2
ESV_118	ESV_397	0.4221	1
ESV_118	ESV_618	-0.4446	2
