Sp1	Sp2	Cor
ESV_2	ESV_501	0.5183
ESV_2	ESV_505	0.5706
ESV_2	ESV_507	-0.5549
ESV_2	ESV_509	0.5862
ESV_2	ESV_513	0.4047
ESV_2	ESV_516	0.5379
ESV_2	ESV_517	0.6601
ESV_2	ESV_519	0.5964
ESV_2	ESV_520	0.5548
ESV_2	ESV_521	0.6161
ESV_2	ESV_529	0.4312
ESV_2	ESV_532	0.5641
ESV_2	ESV_538	0.4612
ESV_2	ESV_540	0.5874
ESV_2	ESV_549	-0.5322
ESV_2	ESV_554	0.5509
ESV_2	ESV_563	0.5719
ESV_2	ESV_571	0.4745
ESV_2	ESV_573	0.5623
ESV_2	ESV_574	0.6341
ESV_2	ESV_582	0.4597
ESV_2	ESV_596	-0.5898
ESV_2	ESV_599	0.6904
ESV_2	ESV_603	0.6021
ESV_2	ESV_609	-0.7446
ESV_2	ESV_613	-0.4548
ESV_2	ESV_619	0.4589
ESV_2	ESV_621	0.5325
ESV_2	ESV_629	-0.4714
ESV_2	ESV_637	0.4584
ESV_2	ESV_644	0.8467
ESV_2	ESV_648	-0.5763
ESV_2	ESV_650	0.6865
ESV_2	ESV_653	0.6056
ESV_2	ESV_663	-0.4621
ESV_2	ESV_667	0.4485
ESV_2	ESV_670	0.59
ESV_2	ESV_678	0.5725
ESV_2	ESV_685	0.4703
ESV_2	ESV_689	0.4875
ESV_2	ESV_702	-0.4784
ESV_2	ESV_705	0.4277
ESV_2	ESV_715	0.7157
ESV_2	ESV_720	-0.5677
ESV_2	ESV_722	-0.3863
ESV_2	ESV_727	0.5372
ESV_2	ESV_734	-0.6463
ESV_2	ESV_743	0.6766
ESV_2	ESV_745	0.609
ESV_2	ESV_750	-0.6538
ESV_2	ESV_758	0.7498
ESV_2	ESV_763	-0.4674
ESV_2	ESV_792	-0.6149
ESV_2	ESV_799	-0.486
ESV_2	ESV_800	-0.5094
ESV_2	ESV_801	0.761
ESV_2	ESV_806	-0.5026
ESV_2	ESV_811	0.5086
ESV_2	ESV_825	-0.4396
ESV_2	ESV_840	-0.5099
ESV_2	ESV_842	0.5397
ESV_2	ESV_843	0.4564
ESV_2	ESV_845	-0.4444
ESV_2	ESV_848	0.4662
ESV_2	ESV_849	0.5272
ESV_2	ESV_852	-0.5356
ESV_2	ESV_863	-0.4218
ESV_2	ESV_872	-0.5241
ESV_2	ESV_873	-0.6099
ESV_2	ESV_876	0.7152
ESV_2	ESV_881	0.6791
ESV_2	ESV_885	-0.5587
ESV_2	ESV_890	-0.6368
ESV_2	ESV_893	-0.4576
ESV_2	ESV_896	0.4452
ESV_2	ESV_899	-0.5648
ESV_2	ESV_924	-0.6219
ESV_2	ESV_927	-0.462
ESV_2	ESV_928	0.4373
ESV_2	ESV_932	0.5573
ESV_2	ESV_935	0.425
ESV_2	ESV_946	-0.5904
ESV_2	ESV_958	0.5531
ESV_2	ESV_959	0.6989
ESV_2	ESV_969	-0.4078
ESV_2	ESV_971	0.4175
ESV_2	ESV_987	0.5417
ESV_2	ESV_994	0.5804
ESV_2	ESV_1005	0.495
ESV_2	ESV_1011	-0.4626
ESV_2	ESV_1016	0.5631
ESV_2	ESV_1025	0.6428
ESV_2	ESV_1027	0.3954
ESV_2	ESV_1036	0.7806
ESV_2	ESV_1041	0.5924
ESV_2	ESV_1048	0.6811
ESV_2	ESV_1049	0.5132
ESV_2	ESV_1062	0.5817
ESV_2	ESV_1064	0.6446
ESV_2	ESV_1072	0.6588
ESV_2	ESV_1073	-0.6204
ESV_2	ESV_1080	0.4571
ESV_2	ESV_1085	0.4551
ESV_2	ESV_1089	-0.5404
ESV_2	ESV_1092	-0.5727
ESV_2	ESV_1093	0.4026
ESV_2	ESV_1123	0.5269
ESV_2	ESV_1134	-0.5121
ESV_2	ESV_1149	0.6962
ESV_2	ESV_1152	0.4866
ESV_2	ESV_1153	-0.6546
ESV_2	ESV_1154	-0.6345
ESV_2	ESV_1155	0.404
ESV_2	ESV_1159	0.5177
ESV_2	ESV_1166	0.4722
ESV_2	ESV_1169	-0.6591
ESV_2	ESV_1170	-0.6107
ESV_2	ESV_1176	0.6098
ESV_2	ESV_1178	-0.5793
ESV_2	ESV_1185	-0.4692
ESV_2	ESV_1188	0.4235
ESV_2	ESV_1222	-0.4705
ESV_2	ESV_1231	0.5668
ESV_2	ESV_1241	-0.6731
ESV_2	ESV_1259	0.4606
ESV_2	ESV_1261	-0.6641
ESV_2	ESV_1272	0.4919
ESV_2	ESV_1287	-0.4852
ESV_2	ESV_1289	-0.5439
ESV_2	ESV_1292	0.585
ESV_2	ESV_1298	0.4159
ESV_2	ESV_1307	0.5302
ESV_2	ESV_1309	-0.5466
ESV_2	ESV_1314	-0.5215
ESV_2	ESV_1319	0.4117
ESV_2	ESV_1334	-0.5613
ESV_2	ESV_1344	-0.5527
ESV_2	ESV_1346	0.5065
ESV_2	ESV_1362	-0.6812
ESV_2	ESV_1363	0.4012
ESV_2	ESV_1369	0.54
ESV_2	ESV_1380	-0.5919
ESV_2	ESV_1408	0.4148
ESV_2	ESV_1418	-0.5355
ESV_2	ESV_1431	-0.479
ESV_2	ESV_1434	-0.4002
ESV_2	ESV_1443	-0.4001
ESV_2	ESV_1444	0.4785
ESV_2	ESV_1449	-0.4269
ESV_2	ESV_1452	0.4749
ESV_2	ESV_1467	0.3873
ESV_2	ESV_1473	-0.4795
ESV_2	ESV_1490	0.432
ESV_2	ESV_1534	0.6807
ESV_2	ESV_1537	-0.6481
ESV_2	ESV_1543	-0.3894
ESV_2	ESV_1545	-0.3826
ESV_2	ESV_1572	0.4566
ESV_2	ESV_1597	-0.4447
ESV_2	ESV_1619	0.4399
ESV_2	ESV_1627	-0.4614
ESV_2	ESV_1631	-0.4299
ESV_2	ESV_1632	0.5362
ESV_2	ESV_1642	-0.4473
ESV_2	ESV_1650	0.5305
ESV_2	ESV_1651	-0.4637
ESV_2	ESV_1670	-0.3818
ESV_2	ESV_1678	0.5512
ESV_2	ESV_1689	0.429
ESV_2	ESV_1694	-0.6522
ESV_2	ESV_1713	-0.551
ESV_2	ESV_1719	-0.4818
ESV_2	ESV_1733	-0.3808
ESV_2	ESV_1755	-0.4393
ESV_2	ESV_1762	-0.4297
ESV_2	ESV_1789	-0.432
ESV_2	ESV_1808	-0.5649
ESV_2	ESV_1820	-0.6021
ESV_2	ESV_1870	0.6364
ESV_2	ESV_1894	-0.4356
ESV_2	ESV_1899	0.442
ESV_2	ESV_1914	0.4416
ESV_2	ESV_1972	-0.4818
ESV_2	ESV_2055	-0.4475
ESV_2	ESV_2068	-0.3707
ESV_2	ESV_2077	-0.3834
ESV_2	ESV_2115	-0.3956
ESV_2	ESV_2440	-0.4521
ESV_2	ESV_2448	0.4286
ESV_2	ESV_2538	-0.3836
ESV_2	ESV_2567	-0.4635
ESV_2	ESV_2587	-0.4291
ESV_2	ESV_2597	-0.5311
ESV_2	ESV_2606	-0.4359
ESV_2	ESV_2614	0.6057
ESV_2	ESV_2723	-0.3535
ESV_2	ESV_2805	0.4585
ESV_2	ESV_2834	-0.4271
ESV_2	ESV_2966	-0.4886
ESV_2	ESV_3055	-0.6042
ESV_2	ESV_3133	-0.5133
ESV_2	ESV_3224	-0.7044
ESV_2	ESV_3470	-0.4608
ESV_2	ESV_3625	0.3853
ESV_2	ESV_3832	-0.5243
ESV_2	ESV_4043	0.4465
ESV_2	ESV_4374	-0.4743
ESV_2	ESV_4506	-0.6509
ESV_2	ESV_4781	-0.4974
ESV_2	ESV_4904	-0.3462
ESV_2	ESV_5105	-0.395
ESV_2	ESV_6459	-0.44
ESV_2	ESV_7154	0.3863
ESV_2	ESV_8355	-0.3888
ESV_2	ESV_9081	-0.3574
ESV_2	ESV_9344	-0.5266
ESV_2	ESV_10578	-0.3216
ESV_2	ESV_14399	-0.3478
ESV_3	ESV_12	0.995
ESV_3	ESV_15	0.5786
ESV_3	ESV_16	-0.4914
ESV_3	ESV_17	0.6964
ESV_3	ESV_22	-0.4457
ESV_3	ESV_23	-0.5373
ESV_3	ESV_24	0.4338
ESV_3	ESV_29	0.6945
ESV_3	ESV_30	-0.4939
ESV_3	ESV_32	0.4997
ESV_3	ESV_36	-0.4819
ESV_3	ESV_39	0.4634
ESV_3	ESV_41	0.6184
ESV_3	ESV_43	0.452
ESV_3	ESV_47	0.6058
ESV_3	ESV_51	-0.4211
ESV_3	ESV_52	-0.5729
ESV_3	ESV_53	-0.4602
ESV_3	ESV_56	-0.6164
ESV_3	ESV_62	-0.5437
ESV_3	ESV_63	0.4993
ESV_3	ESV_67	0.4617
ESV_3	ESV_71	-0.5158
ESV_3	ESV_75	0.6633
ESV_3	ESV_76	-0.4682
ESV_3	ESV_78	-0.5064
ESV_3	ESV_80	-0.5167
ESV_3	ESV_82	0.6233
ESV_3	ESV_83	0.4727
ESV_3	ESV_84	0.4703
ESV_3	ESV_85	-0.575
ESV_3	ESV_88	0.5028
ESV_3	ESV_95	0.43
ESV_3	ESV_96	0.4599
ESV_3	ESV_101	-0.5788
ESV_3	ESV_103	0.6071
ESV_3	ESV_108	-0.5295
ESV_3	ESV_113	-0.462
ESV_3	ESV_124	-0.4453
ESV_3	ESV_125	0.6188
ESV_3	ESV_132	-0.4332
ESV_3	ESV_134	-0.5018
ESV_3	ESV_136	-0.65
ESV_3	ESV_141	-0.4477
ESV_3	ESV_143	0.5936
ESV_3	ESV_145	-0.5272
ESV_3	ESV_159	-0.5315
ESV_3	ESV_161	-0.506
ESV_3	ESV_162	0.5933
ESV_3	ESV_164	-0.527
ESV_3	ESV_175	-0.461
ESV_3	ESV_182	-0.4904
ESV_3	ESV_183	-0.4443
ESV_3	ESV_185	-0.4132
ESV_3	ESV_192	-0.4939
ESV_3	ESV_195	-0.567
ESV_3	ESV_197	-0.4406
ESV_3	ESV_203	-0.4397
ESV_3	ESV_205	-0.5613
ESV_3	ESV_206	0.5619
ESV_3	ESV_208	-0.5386
ESV_3	ESV_220	-0.5127
ESV_3	ESV_229	-0.5383
ESV_3	ESV_230	-0.6169
ESV_3	ESV_241	-0.4815
ESV_3	ESV_251	-0.4871
ESV_3	ESV_258	0.8199
ESV_3	ESV_260	-0.4598
ESV_3	ESV_263	-0.578
ESV_3	ESV_265	0.4464
