1	4	6	13	15	29	37	43	47	60	70	80	82	87	102	112	115	119	122	131	145	148	156	157	207	264	271	303	494	575	n_members	Family	S	X
0	0.3	0.1	0	0.2	0	0	0	0	0.2	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	10	Cytophagaceae	1.6957425341696346	5.450691787846755
0.1111111111111111	0	0	0	0	0	0	0.1111111111111111	0	0.1111111111111111	0	0	0	0.2222222222222222	0	0	0	0	0.3333333333333333	0	0	0	0	0	0.1111111111111111	0	0	0	0	0	9	Clostridiales	1.6769877743224173	5.349418023423783
0	0.7777777777777778	0	0	0.2222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	Verrucomicrobiaceae	0.5297061990576545	1.6984332340231805
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	Planctomycetaceae	-0	1
0	0.875	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	Anaerolineaceae	0.37677016125643675	1.4575692649810903
0	0.125	0.5	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0.125	0	8	Arenicellaceae	1.3862943611198906	4
0	0.5	0.16666666666666666	0	0	0	0	0.16666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666666666666666	6	Ectothiorhodospiraceae	1.242453324894	3.464101615137754
0	0	0.16666666666666666	0	0	0	0	0.16666666666666666	0	0	0	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0.16666666666666666	0	0	0	0	0	0.16666666666666666	6	Desulfobulbaceae	1.5607104090414063	4.762203155904597
0	0	0	0	0	0	0	0	0	0	0	0	0	0.3333333333333333	0	0	0	0	0.5	0	0	0	0	0	0	0	0.16666666666666666	0	0	0	6	Bradymonadaceae	1.0114042647073518	2.7494592739972052
0.2	0	0	0.4	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	5	Chloroplast	1.3321790402101223	3.7892914162759954
0.2	0.4	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	5	Pseudomonadales	1.3321790402101223	3.7892914162759954
0.2	0.6	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Syntrophaceae	0.9502705392332347	2.586409289858933
0	0.2	0.2	0	0	0	0	0	0	0.4	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Polyangiaceae	1.3321790402101223	3.7892914162759954
0	0.4	0.2	0.2	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Pseudomonadaceae	1.3321790402101223	3.7892914162759954
0	0.4	0	0	0	0	0	0	0	0.4	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Parachlamydiaceae	1.0549201679861442	2.8717458874925876
0	0.2	0.2	0.2	0	0	0	0	0.2	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Phyllobacteriaceae	1.6094379124341005	5.000000000000001
0	0	0.8	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Helicobacteraceae	0.5004024235381879	1.6493848884661177
0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	5	Vibrionaceae	0.6730116670092565	1.9601317042077895
0.5	0.25	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Rhodospirillaceae	1.0397207708399179	2.82842712474619
0	0.5	0	0	0	0.25	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Kofleriaceae	1.0397207708399179	2.82842712474619
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Sandaracinaceae	-0	1
0	0.5	0	0	0	0.25	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Thioalkalispiraceae	1.0397207708399179	2.82842712474619
0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0.25	0	0.25	0	0	0	0	0	0	4	Cocleimonas	1.3862943611198906	4
