1	2	3	4	6	7	8	9	10	15	18	21	23	26	28	30	31	36	39	49	53	64	65	74	102	104	105	108	112	117	121	123	126	137	141	143	158	159	167	182	208	222	302	309	353	435	n_members	Family	S	X
0.1651376146788991	0.05504587155963303	0	0.08256880733944955	0.01834862385321101	0	0.027522935779816515	0.009174311926605505	0.12844036697247707	0.009174311926605505	0.21100917431192662	0.009174311926605505	0.009174311926605505	0	0	0.027522935779816515	0	0.009174311926605505	0	0.03669724770642202	0.009174311926605505	0	0.009174311926605505	0	0	0	0.009174311926605505	0	0.03669724770642202	0	0.01834862385321101	0.027522935779816515	0.01834862385321101	0.027522935779816515	0	0	0	0	0	0	0.01834862385321101	0.009174311926605505	0	0.009174311926605505	0.009174311926605505	0	109	Rhodobacteraceae	2.659840368174416	14.294007138091313
0.1896551724137931	0.20689655172413793	0	0	0	0.017241379310344827	0.017241379310344827	0	0.034482758620689655	0	0	0	0	0.017241379310344827	0.034482758620689655	0	0	0.017241379310344827	0.034482758620689655	0.017241379310344827	0.05172413793103448	0.034482758620689655	0.034482758620689655	0.017241379310344827	0	0	0	0	0.017241379310344827	0	0.034482758620689655	0	0	0.034482758620689655	0.05172413793103448	0	0.034482758620689655	0	0	0	0.034482758620689655	0	0.017241379310344827	0	0.034482758620689655	0.017241379310344827	58	Flavobacteriaceae	2.738885335693908	15.46973192437793
0.5434782608695652	0.10869565217391304	0.021739130434782608	0.021739130434782608	0.021739130434782608	0	0	0	0	0.021739130434782608	0.10869565217391304	0	0	0	0.021739130434782608	0	0	0	0	0	0	0	0	0	0.021739130434782608	0	0.021739130434782608	0	0	0.021739130434782608	0	0	0.021739130434782608	0	0	0	0	0	0.021739130434782608	0	0	0.021739130434782608	0	0	0	0	46	Saprospiraceae	1.7293745541837466	5.637127088072848
0.06976744186046512	0.20930232558139536	0	0.20930232558139536	0	0.23255813953488372	0.11627906976744186	0	0	0	0	0	0	0	0	0	0.023255813953488372	0	0	0	0.09302325581395349	0.023255813953488372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023255813953488372	43	Colwelliaceae	1.9131978553529392	6.774718766015358
0.2926829268292683	0.0975609756097561	0	0.04878048780487805	0.04878048780487805	0	0	0	0	0	0.04878048780487805	0.04878048780487805	0	0	0	0.34146341463414637	0	0.024390243902439025	0	0	0	0	0	0	0	0	0.024390243902439025	0	0	0.024390243902439025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	Candidatus Carsonella	1.814644327654826	6.138892354864687
0.125	0.275	0	0.325	0	0	0.075	0	0	0	0	0.025	0	0	0	0.05	0.05	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	40	Oceanospirillaceae	1.8083019751310223	6.100080544637469
0.3611111111111111	0.08333333333333333	0	0.19444444444444445	0	0	0.08333333333333333	0	0	0	0.027777777777777776	0	0	0	0	0	0	0	0	0	0	0	0.08333333333333333	0	0	0	0	0	0.027777777777777776	0	0	0.027777777777777776	0.027777777777777776	0	0	0.027777777777777776	0	0.05555555555555555	0	0	0	0	0	0	0	0	36	Alteromonadaceae	1.9657545593027752	7.140298336504801
0	0.8571428571428571	0	0.03571428571428571	0	0	0.10714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	Campylobacteraceae	0.4904499103768102	1.633050781191943
0.5714285714285714	0.09523809523809523	0	0.09523809523809523	0	0	0.047619047619047616	0.047619047619047616	0	0	0	0	0.047619047619047616	0	0.047619047619047616	0.047619047619047616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	Alteromonadales	1.492547746309338	4.4484145255923675
0.05263157894736842	0.6842105263157895	0.05263157894736842	0	0	0	0.05263157894736842	0	0	0	0.05263157894736842	0	0	0	0	0	0	0	0	0	0.05263157894736842	0	0	0	0	0	0	0	0	0	0.05263157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	Cryomorphaceae	1.1894736293243364	3.2853514395165058
0.6111111111111112	0.16666666666666666	0	0	0	0	0	0	0	0.05555555555555555	0.05555555555555555	0	0	0	0	0.05555555555555555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05555555555555555	0	0	0	0	0	0	0	0	18	Flammeovirgaceae	1.24188926529692	3.462148206347755
0.125	0.4375	0	0.0625	0	0	0	0	0	0	0	0.0625	0.0625	0	0	0.0625	0	0	0	0	0	0	0	0	0	0	0	0.0625	0	0	0	0	0	0	0	0.0625	0	0	0	0	0	0.0625	0	0	0	0	16	Desulfobacteraceae	1.8346096344580884	6.262688930244811
0.9285714285714286	0.07142857142857142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	Porphyromonadaceae	0.25731864054383163	1.2934572090113128
0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08333333333333333	0	0	0	0.08333333333333333	0	0	0	0	0.16666666666666666	0	0	0	0	0.16666666666666666	0	0	0	0	0	0	0.08333333333333333	0	0	0.08333333333333333	12	Desulfobulbaceae	1.791759469228055	6
