Sp1	Sp2	Cor
ESV_2	ESV_2150	0.4722
ESV_2	ESV_2167	0.7586
ESV_2	ESV_2173	0.5078
ESV_2	ESV_2180	0.5865
ESV_2	ESV_2196	0.5618
ESV_2	ESV_2202	-0.495
ESV_2	ESV_2205	0.5067
ESV_2	ESV_2218	0.6218
ESV_2	ESV_2222	0.5117
ESV_2	ESV_2227	-0.4868
ESV_2	ESV_2239	-0.6066
ESV_2	ESV_2242	-0.4434
ESV_2	ESV_2244	-0.5163
ESV_2	ESV_2271	0.5601
ESV_2	ESV_2273	0.459
ESV_2	ESV_2274	-0.4985
ESV_2	ESV_2282	-0.5432
ESV_2	ESV_2309	0.4704
ESV_2	ESV_2310	-0.5422
ESV_2	ESV_2328	-0.4608
ESV_2	ESV_2330	0.5858
ESV_2	ESV_2344	0.4815
ESV_2	ESV_2394	0.5248
ESV_2	ESV_2398	0.448
ESV_2	ESV_2408	-0.6649
ESV_2	ESV_2431	-0.6151
ESV_2	ESV_2449	-0.5032
ESV_2	ESV_2451	-0.6424
ESV_2	ESV_2464	0.5871
ESV_2	ESV_2468	0.5027
ESV_2	ESV_2475	0.5498
ESV_2	ESV_2485	-0.602
ESV_2	ESV_2516	-0.5522
ESV_2	ESV_2534	0.498
ESV_2	ESV_2557	0.4773
ESV_2	ESV_2564	0.5062
ESV_2	ESV_2570	-0.499
ESV_2	ESV_2571	-0.4784
ESV_2	ESV_2594	0.5949
ESV_2	ESV_2597	-0.5039
ESV_2	ESV_2609	0.4294
ESV_2	ESV_2621	0.4931
ESV_2	ESV_2626	-0.5023
ESV_2	ESV_2684	-0.5359
ESV_2	ESV_2712	-0.6256
ESV_2	ESV_2746	0.5573
ESV_2	ESV_2748	0.4812
ESV_2	ESV_2759	-0.5839
ESV_2	ESV_2803	-0.507
ESV_2	ESV_2816	0.556
ESV_2	ESV_2819	0.4294
ESV_2	ESV_2881	0.5094
ESV_2	ESV_2899	0.5414
ESV_2	ESV_2924	0.4388
ESV_2	ESV_2953	-0.6533
ESV_2	ESV_2956	-0.425
ESV_2	ESV_2966	-0.4792
ESV_2	ESV_2967	0.5632
ESV_2	ESV_2968	0.4892
ESV_2	ESV_2978	-0.5056
ESV_2	ESV_3039	-0.5707
ESV_2	ESV_3072	-0.4865
ESV_2	ESV_3079	0.5082
ESV_2	ESV_3083	-0.5622
ESV_2	ESV_3100	-0.4772
ESV_2	ESV_3103	0.5105
ESV_2	ESV_3224	-0.5826
ESV_2	ESV_3262	-0.5521
ESV_2	ESV_3304	0.4977
ESV_2	ESV_3327	0.4767
ESV_2	ESV_3487	0.5689
ESV_2	ESV_3503	0.4687
ESV_2	ESV_3649	-0.4875
ESV_2	ESV_3654	-0.6071
ESV_2	ESV_3689	0.4651
ESV_2	ESV_3814	-0.4071
ESV_2	ESV_3840	0.4827
ESV_2	ESV_4025	0.5051
ESV_2	ESV_4095	0.4107
ESV_2	ESV_4216	0.5318
ESV_2	ESV_4497	-0.5641
ESV_2	ESV_4506	-0.4174
ESV_2	ESV_4733	0.4849
ESV_2	ESV_4760	-0.6125
ESV_2	ESV_4781	-0.4074
ESV_2	ESV_5284	0.5218
ESV_2	ESV_5656	0.4836
ESV_2	ESV_9166	-0.492
ESV_3	ESV_12	0.9805
ESV_3	ESV_14	0.5668
ESV_3	ESV_19	-0.5994
ESV_3	ESV_24	0.7334
ESV_3	ESV_29	0.4796
ESV_3	ESV_51	-0.5483
ESV_3	ESV_76	-0.6409
ESV_3	ESV_101	-0.6466
ESV_3	ESV_103	0.4833
ESV_3	ESV_130	0.6056
ESV_3	ESV_134	-0.482
ESV_3	ESV_138	0.5288
ESV_3	ESV_141	-0.7757
ESV_3	ESV_192	-0.5171
ESV_3	ESV_198	-0.5244
ESV_3	ESV_205	-0.675
ESV_3	ESV_206	0.6026
ESV_3	ESV_258	0.8786
ESV_3	ESV_261	-0.5371
ESV_3	ESV_303	-0.5831
ESV_3	ESV_347	-0.4998
ESV_3	ESV_376	-0.5456
ESV_3	ESV_384	-0.4864
ESV_3	ESV_455	-0.4911
ESV_3	ESV_459	-0.4885
ESV_3	ESV_460	-0.5307
ESV_3	ESV_492	0.683
ESV_3	ESV_498	0.5033
ESV_3	ESV_499	-0.5114
