Sp1	Sp2	Cor
ESV_5	ESV_1186	-0.4683
ESV_5	ESV_1280	0.4003
ESV_5	ESV_1297	0.4565
ESV_5	ESV_1486	-0.4067
ESV_5	ESV_1540	0.4599
ESV_5	ESV_1618	0.4149
ESV_5	ESV_1822	-0.3936
ESV_5	ESV_1850	-0.412
ESV_5	ESV_1867	-0.4334
ESV_5	ESV_1973	-0.4075
ESV_5	ESV_1986	-0.4202
ESV_5	ESV_1995	-0.397
ESV_5	ESV_2176	0.4485
ESV_5	ESV_2216	0.4839
ESV_5	ESV_3712	-0.4075
ESV_5	ESV_5247	0.427
ESV_5	ESV_5424	0.4268
ESV_6	ESV_113	0.4233
ESV_6	ESV_298	-0.3953
ESV_6	ESV_408	0.4327
ESV_6	ESV_437	0.4321
ESV_6	ESV_578	0.4461
ESV_6	ESV_588	-0.4074
ESV_6	ESV_688	0.4263
ESV_6	ESV_839	-0.4154
ESV_6	ESV_1919	-0.4042
ESV_6	ESV_3648	0.3969
ESV_6	ESV_4523	0.531
ESV_7	ESV_8	0.6685
ESV_7	ESV_9	0.9308
ESV_7	ESV_11	0.4957
ESV_7	ESV_13	0.6265
ESV_7	ESV_15	0.6481
ESV_7	ESV_16	0.7602
ESV_7	ESV_17	0.5846
ESV_7	ESV_18	0.6332
ESV_7	ESV_19	0.8353
ESV_7	ESV_21	0.7269
ESV_7	ESV_27	0.5505
ESV_7	ESV_31	0.7288
ESV_7	ESV_32	0.456
ESV_7	ESV_35	0.6683
ESV_7	ESV_36	0.8324
ESV_7	ESV_37	0.8133
ESV_7	ESV_40	0.8269
ESV_7	ESV_43	0.4553
ESV_7	ESV_46	0.4515
ESV_7	ESV_48	0.4647
ESV_7	ESV_50	0.5335
ESV_7	ESV_54	0.7039
ESV_7	ESV_56	0.8796
ESV_7	ESV_57	0.5577
ESV_7	ESV_61	0.8031
ESV_7	ESV_66	0.5297
ESV_7	ESV_67	0.5287
ESV_7	ESV_72	0.4946
ESV_7	ESV_76	0.8598
ESV_7	ESV_78	0.5316
ESV_7	ESV_80	0.5123
ESV_7	ESV_84	0.659
ESV_7	ESV_85	0.5002
ESV_7	ESV_89	0.7344
ESV_7	ESV_90	0.6322
ESV_7	ESV_98	0.7297
ESV_7	ESV_102	0.5106
ESV_7	ESV_107	0.7904
ESV_7	ESV_112	0.4494
ESV_7	ESV_119	0.461
ESV_7	ESV_130	0.8057
ESV_7	ESV_133	0.5305
ESV_7	ESV_138	0.4726
ESV_7	ESV_139	0.8038
ESV_7	ESV_140	0.7962
ESV_7	ESV_144	0.4624
ESV_7	ESV_149	0.7287
ESV_7	ESV_152	0.7072
ESV_7	ESV_156	0.419
ESV_7	ESV_167	0.479
ESV_7	ESV_168	0.5404
