Sp1	Sp2	Cor
ESV_2	ESV_1152	0.4286
ESV_2	ESV_1153	-0.5112
ESV_2	ESV_1154	-0.6288
ESV_2	ESV_1157	0.4881
ESV_2	ESV_1161	-0.672
ESV_2	ESV_1165	-0.6195
ESV_2	ESV_1166	0.4598
ESV_2	ESV_1175	-0.4947
ESV_2	ESV_1178	-0.4988
ESV_2	ESV_1184	-0.5957
ESV_2	ESV_1185	-0.5099
ESV_2	ESV_1188	0.4018
ESV_2	ESV_1189	-0.5499
ESV_2	ESV_1198	-0.4132
ESV_2	ESV_1203	0.4894
ESV_2	ESV_1205	0.626
ESV_2	ESV_1220	-0.5462
ESV_2	ESV_1221	-0.5696
ESV_2	ESV_1228	-0.5745
ESV_2	ESV_1231	0.6206
ESV_2	ESV_1235	0.5222
ESV_2	ESV_1240	0.5219
ESV_2	ESV_1241	-0.4647
ESV_2	ESV_1249	0.6127
ESV_2	ESV_1259	0.4942
ESV_2	ESV_1262	-0.4495
ESV_2	ESV_1272	0.4187
ESV_2	ESV_1287	-0.4786
ESV_2	ESV_1292	0.4395
ESV_2	ESV_1298	0.4512
ESV_2	ESV_1299	0.6609
ESV_2	ESV_1304	-0.5825
ESV_2	ESV_1309	-0.4262
ESV_2	ESV_1311	-0.478
ESV_2	ESV_1316	0.4523
ESV_2	ESV_1319	0.5605
ESV_2	ESV_1323	0.6315
ESV_2	ESV_1324	0.5668
ESV_2	ESV_1328	0.5473
ESV_2	ESV_1331	-0.4306
ESV_2	ESV_1339	0.4926
ESV_2	ESV_1344	-0.5383
ESV_2	ESV_1357	-0.5129
ESV_2	ESV_1360	-0.4285
ESV_2	ESV_1361	-0.5749
ESV_2	ESV_1362	-0.6181
ESV_2	ESV_1363	0.6338
ESV_2	ESV_1364	-0.418
ESV_2	ESV_1366	0.497
ESV_2	ESV_1369	0.6719
ESV_2	ESV_1381	-0.6321
ESV_2	ESV_1398	-0.5221
ESV_2	ESV_1399	-0.5463
ESV_2	ESV_1400	0.4271
ESV_2	ESV_1406	-0.4761
ESV_2	ESV_1408	0.4445
ESV_2	ESV_1417	-0.4758
ESV_2	ESV_1418	-0.5197
ESV_2	ESV_1431	-0.5695
ESV_2	ESV_1434	-0.5617
ESV_2	ESV_1437	-0.4908
ESV_2	ESV_1444	0.59
ESV_2	ESV_1468	0.5268
ESV_2	ESV_1487	-0.6674
ESV_2	ESV_1501	0.4862
ESV_2	ESV_1505	-0.5977
ESV_2	ESV_1530	-0.542
ESV_2	ESV_1533	0.5339
ESV_2	ESV_1534	0.6586
ESV_2	ESV_1538	0.4571
ESV_2	ESV_1541	-0.5891
ESV_2	ESV_1548	0.3738
ESV_2	ESV_1556	-0.5275
ESV_2	ESV_1576	0.4615
ESV_2	ESV_1577	-0.4396
ESV_2	ESV_1587	-0.6221
ESV_2	ESV_1615	0.4547
ESV_2	ESV_1628	0.4413
ESV_2	ESV_1631	-0.4599
