Sp1	Sp2	Cor
ESV_47	ESV_553	-0.4357
ESV_47	ESV_565	0.5585
ESV_47	ESV_590	0.439
ESV_47	ESV_593	-0.4536
ESV_47	ESV_615	-0.4287
ESV_47	ESV_621	-0.4117
ESV_47	ESV_646	-0.3846
ESV_47	ESV_648	0.3966
ESV_47	ESV_660	-0.4909
ESV_47	ESV_670	-0.5211
ESV_47	ESV_671	0.5558
ESV_47	ESV_674	-0.4685
ESV_47	ESV_704	0.395
ESV_47	ESV_706	0.5484
ESV_47	ESV_708	-0.41
ESV_47	ESV_726	0.409
ESV_47	ESV_750	0.5568
ESV_47	ESV_759	-0.4787
ESV_47	ESV_763	0.412
ESV_47	ESV_779	-0.4682
ESV_47	ESV_787	0.4219
ESV_47	ESV_790	0.4124
ESV_47	ESV_800	0.5915
ESV_47	ESV_801	-0.4969
ESV_47	ESV_842	-0.5886
ESV_47	ESV_844	0.5238
ESV_47	ESV_846	-0.4386
ESV_47	ESV_848	-0.5835
ESV_47	ESV_850	0.4579
ESV_47	ESV_851	0.4578
ESV_47	ESV_865	0.369
ESV_47	ESV_870	0.3971
ESV_47	ESV_872	0.4099
ESV_47	ESV_873	0.5291
ESV_47	ESV_881	-0.492
ESV_47	ESV_892	0.5766
ESV_47	ESV_906	0.5016
ESV_47	ESV_945	-0.4615
ESV_47	ESV_946	0.4709
ESV_47	ESV_959	-0.4877
ESV_47	ESV_1005	-0.5939
ESV_47	ESV_1021	-0.4347
ESV_47	ESV_1031	0.571
ESV_47	ESV_1062	-0.5423
ESV_47	ESV_1076	-0.3824
ESV_47	ESV_1093	-0.4687
ESV_47	ESV_1095	-0.4815
ESV_47	ESV_1111	-0.4041
ESV_47	ESV_1140	0.4811
ESV_47	ESV_1141	0.4085
ESV_47	ESV_1156	0.6036
ESV_47	ESV_1165	0.4554
ESV_47	ESV_1168	-0.3915
ESV_47	ESV_1188	-0.431
ESV_47	ESV_1197	-0.4673
ESV_47	ESV_1201	0.4338
ESV_47	ESV_1236	-0.4014
ESV_47	ESV_1258	-0.4853
ESV_47	ESV_1259	-0.4318
ESV_47	ESV_1293	-0.405
ESV_47	ESV_1298	-0.4758
ESV_47	ESV_1304	0.4732
ESV_47	ESV_1316	-0.4623
ESV_47	ESV_1342	-0.4382
ESV_47	ESV_1345	0.4341
ESV_47	ESV_1364	0.4643
ESV_47	ESV_1395	-0.4509
ESV_47	ESV_1398	0.4134
ESV_47	ESV_1400	-0.407
ESV_47	ESV_1418	0.4646
ESV_47	ESV_1424	-0.4778
ESV_47	ESV_1437	0.4588
ESV_47	ESV_1440	-0.4071
ESV_47	ESV_1449	0.5123
ESV_47	ESV_1452	-0.3845
ESV_47	ESV_1458	0.5582
ESV_47	ESV_1467	-0.6078
ESV_47	ESV_1474	-0.437
ESV_47	ESV_1501	-0.4425
ESV_47	ESV_1524	-0.4525
ESV_47	ESV_1528	-0.4581
ESV_47	ESV_1535	0.3946
ESV_47	ESV_1558	0.4199
ESV_47	ESV_1604	-0.4484
ESV_47	ESV_1628	0.4952
ESV_47	ESV_1645	-0.4094
ESV_47	ESV_1657	-0.449
ESV_47	ESV_1695	-0.4615
ESV_47	ESV_1702	-0.5142
ESV_47	ESV_1721	0.378
ESV_47	ESV_1729	0.425
ESV_47	ESV_1766	0.5636
ESV_47	ESV_1794	-0.5245
ESV_47	ESV_1797	-0.3857
ESV_47	ESV_1812	-0.4133
ESV_47	ESV_1817	0.4568
ESV_47	ESV_1825	-0.4602
ESV_47	ESV_1871	-0.445
ESV_47	ESV_1878	-0.4499
ESV_47	ESV_1905	0.4741
ESV_47	ESV_1906	0.4423
ESV_47	ESV_1908	0.4235
ESV_47	ESV_1915	-0.3867
ESV_47	ESV_1916	0.4313
ESV_47	ESV_1939	0.4914
ESV_47	ESV_1956	0.5599
ESV_47	ESV_1981	0.5438
ESV_47	ESV_1995	-0.3741
ESV_47	ESV_2005	0.4114
ESV_47	ESV_2031	0.4544
ESV_47	ESV_2033	0.5121
ESV_47	ESV_2042	0.5912
ESV_47	ESV_2044	0.4625
ESV_47	ESV_2097	-0.4032
ESV_47	ESV_2098	0.5262
ESV_47	ESV_2136	-0.5481
ESV_47	ESV_2146	-0.3967
ESV_47	ESV_2161	0.5149
ESV_47	ESV_2185	0.39
ESV_47	ESV_2202	0.3869
ESV_47	ESV_2349	-0.5017
ESV_47	ESV_2408	0.4016
ESV_47	ESV_2422	-0.4451
ESV_47	ESV_2480	-0.4455
ESV_47	ESV_2510	0.4079
ESV_47	ESV_2511	-0.4034
ESV_47	ESV_2515	-0.4097
ESV_47	ESV_2526	0.4844
ESV_47	ESV_2532	0.4637
ESV_47	ESV_2587	0.4266
ESV_47	ESV_2595	-0.3914
ESV_47	ESV_2654	-0.3901
ESV_47	ESV_2656	-0.4545
ESV_47	ESV_2692	0.5142
ESV_47	ESV_2695	0.4157
ESV_47	ESV_2728	-0.4622
ESV_47	ESV_2798	0.3835
ESV_47	ESV_2834	0.4703
ESV_47	ESV_2856	-0.3948
ESV_47	ESV_2941	0.4455
ESV_47	ESV_2966	0.4305
ESV_47	ESV_3002	-0.4851
ESV_47	ESV_3039	0.5327
ESV_47	ESV_3088	-0.4223
ESV_47	ESV_3108	0.4867
ESV_47	ESV_3109	-0.4785
ESV_47	ESV_3214	-0.3811
ESV_47	ESV_3231	-0.4655
ESV_47	ESV_3273	-0.3742
ESV_47	ESV_3297	0.3795
ESV_47	ESV_3331	0.4357
ESV_47	ESV_3375	-0.3984
ESV_47	ESV_3425	0.424
ESV_47	ESV_3450	-0.4816
ESV_47	ESV_3494	-0.3727
ESV_47	ESV_3499	-0.4047
ESV_47	ESV_3521	-0.442
ESV_47	ESV_3551	-0.4165
ESV_47	ESV_3685	0.4012
ESV_47	ESV_3747	0.3604
ESV_47	ESV_3867	-0.4008
ESV_47	ESV_3921	0.5082
ESV_47	ESV_4052	0.4288
ESV_47	ESV_4062	0.5706
ESV_47	ESV_4140	0.4035
ESV_47	ESV_4320	-0.483
ESV_47	ESV_4330	-0.3989
ESV_47	ESV_4337	0.4068
ESV_47	ESV_4453	0.4188
ESV_47	ESV_4591	-0.4794
ESV_47	ESV_4630	0.3788
ESV_47	ESV_4781	0.3304
ESV_47	ESV_5105	0.4406
ESV_47	ESV_5208	-0.4141
ESV_47	ESV_9344	0.3384
ESV_48	ESV_51	0.757
ESV_48	ESV_52	0.5208
ESV_48	ESV_61	0.5782
ESV_48	ESV_62	0.6862
ESV_48	ESV_65	0.7972
ESV_48	ESV_67	-0.504
ESV_48	ESV_71	0.5497
ESV_48	ESV_72	0.5827
ESV_48	ESV_78	0.5959
ESV_48	ESV_80	0.7735
ESV_48	ESV_81	0.6947
ESV_48	ESV_85	0.5854
ESV_48	ESV_86	0.7554
ESV_48	ESV_90	0.6526
ESV_48	ESV_95	0.6541
ESV_48	ESV_96	0.6121
ESV_48	ESV_98	-0.4231
ESV_48	ESV_99	0.463
ESV_48	ESV_100	0.7332
ESV_48	ESV_101	0.558
ESV_48	ESV_104	0.7652
ESV_48	ESV_106	0.6903
ESV_48	ESV_108	0.6402
ESV_48	ESV_112	0.8107
ESV_48	ESV_113	0.542
ESV_48	ESV_119	-0.4483
ESV_48	ESV_124	0.6578
ESV_48	ESV_128	0.7098
ESV_48	ESV_130	0.6247
ESV_48	ESV_133	0.5093
ESV_48	ESV_134	0.6038
ESV_48	ESV_136	0.669
ESV_48	ESV_137	0.7196
ESV_48	ESV_141	0.6628
ESV_48	ESV_142	0.6653
ESV_48	ESV_143	-0.4203
ESV_48	ESV_148	0.4966
ESV_48	ESV_150	0.4794
ESV_48	ESV_157	0.6229
ESV_48	ESV_159	0.4923
ESV_48	ESV_160	0.5164
ESV_48	ESV_161	0.5775
ESV_48	ESV_167	0.5411
ESV_48	ESV_169	0.4407
ESV_48	ESV_172	0.8565
ESV_48	ESV_179	-0.4784
ESV_48	ESV_181	0.732
ESV_48	ESV_182	0.7938
ESV_48	ESV_183	0.662
ESV_48	ESV_184	0.8104
ESV_48	ESV_185	0.6389
ESV_48	ESV_187	0.5653
ESV_48	ESV_188	0.6591
ESV_48	ESV_191	-0.4737
ESV_48	ESV_192	0.5313
ESV_48	ESV_194	0.6751
ESV_48	ESV_195	0.6893
ESV_48	ESV_197	0.4554
ESV_48	ESV_200	0.6558
ESV_48	ESV_203	0.574
ESV_48	ESV_205	0.6017
ESV_48	ESV_208	0.6078
ESV_48	ESV_211	0.4422
ESV_48	ESV_214	-0.4045
ESV_48	ESV_216	0.5844
ESV_48	ESV_218	0.6835
ESV_48	ESV_220	0.6867
ESV_48	ESV_232	0.5768
ESV_48	ESV_234	0.4546
ESV_48	ESV_238	0.5539
ESV_48	ESV_243	0.6217
ESV_48	ESV_245	0.7544
ESV_48	ESV_248	0.5428
ESV_48	ESV_251	0.5874
ESV_48	ESV_252	0.5581
ESV_48	ESV_253	0.5713
ESV_48	ESV_255	0.5585
ESV_48	ESV_257	0.6839
ESV_48	ESV_260	0.6167
ESV_48	ESV_261	0.5349
ESV_48	ESV_263	0.7225
ESV_48	ESV_266	0.4454
ESV_48	ESV_269	0.6305
ESV_48	ESV_271	0.5059
ESV_48	ESV_272	0.4508
ESV_48	ESV_274	0.6835
ESV_48	ESV_276	0.5607
ESV_48	ESV_277	0.4574
ESV_48	ESV_281	-0.4279
ESV_48	ESV_282	0.5638
ESV_48	ESV_288	0.6547
ESV_48	ESV_289	0.5841
ESV_48	ESV_290	0.5387
ESV_48	ESV_291	0.6934
ESV_48	ESV_293	0.4665
ESV_48	ESV_295	0.4312
ESV_48	ESV_303	0.652
ESV_48	ESV_305	0.6335
ESV_48	ESV_308	0.647
ESV_48	ESV_309	0.5296
ESV_48	ESV_315	0.6201
ESV_48	ESV_316	0.5102
ESV_48	ESV_319	0.6245
ESV_48	ESV_325	0.6018
ESV_48	ESV_327	0.6576
ESV_48	ESV_334	0.5038
ESV_48	ESV_335	0.6682
ESV_48	ESV_340	0.4826
ESV_48	ESV_342	0.5086
ESV_48	ESV_344	0.4596
ESV_48	ESV_345	0.4365
ESV_48	ESV_346	0.4693
ESV_48	ESV_347	0.5706
ESV_48	ESV_353	-0.523
ESV_48	ESV_358	0.4759
ESV_48	ESV_359	-0.4923
ESV_48	ESV_361	0.6625
ESV_48	ESV_372	0.6118
ESV_48	ESV_373	0.5109
ESV_48	ESV_378	-0.4979
ESV_48	ESV_379	0.5535
ESV_48	ESV_381	0.6463
ESV_48	ESV_384	0.4371
ESV_48	ESV_390	0.6315
ESV_48	ESV_392	0.5827
ESV_48	ESV_395	-0.393
ESV_48	ESV_399	0.5184
ESV_48	ESV_402	0.5315
ESV_48	ESV_404	0.6208
ESV_48	ESV_405	0.6008
ESV_48	ESV_408	0.6003
ESV_48	ESV_409	0.4642
ESV_48	ESV_411	0.6301
ESV_48	ESV_421	0.5195
ESV_48	ESV_428	0.6208
ESV_48	ESV_432	0.6352
ESV_48	ESV_438	0.6173
ESV_48	ESV_441	0.4651
ESV_48	ESV_447	0.5331
ESV_48	ESV_448	-0.4102
ESV_48	ESV_457	0.4454
ESV_48	ESV_459	0.6122
ESV_48	ESV_463	0.6544
ESV_48	ESV_468	0.617
ESV_48	ESV_476	-0.4308
ESV_48	ESV_479	-0.5504
ESV_48	ESV_481	0.4887
ESV_48	ESV_490	-0.4806
ESV_48	ESV_495	-0.4706
ESV_48	ESV_498	-0.5281
ESV_48	ESV_505	0.6323
ESV_48	ESV_510	0.5119
ESV_48	ESV_519	0.6172
ESV_48	ESV_520	0.5413
ESV_48	ESV_524	0.6008
ESV_48	ESV_531	0.5298
ESV_48	ESV_532	0.5021
ESV_48	ESV_538	0.4194
ESV_48	ESV_542	0.6056
ESV_48	ESV_553	0.6616
ESV_48	ESV_554	0.5681
ESV_48	ESV_561	0.5959
ESV_48	ESV_564	0.6628
ESV_48	ESV_569	0.5344
ESV_48	ESV_570	0.4466
ESV_48	ESV_582	0.5928
ESV_48	ESV_604	-0.4469
ESV_48	ESV_608	0.4574
ESV_48	ESV_610	0.4206
ESV_48	ESV_616	0.6946
ESV_48	ESV_617	0.4537
ESV_48	ESV_619	0.4648
ESV_48	ESV_631	0.6094
ESV_48	ESV_637	0.413
ESV_48	ESV_648	-0.4169
ESV_48	ESV_660	0.5273
ESV_48	ESV_670	0.5284
ESV_48	ESV_671	-0.4689
ESV_48	ESV_673	0.5361
ESV_48	ESV_674	0.4166
ESV_48	ESV_676	0.5819
ESV_48	ESV_684	0.4534
ESV_48	ESV_706	-0.4934
ESV_48	ESV_708	0.4885
ESV_48	ESV_722	0.49
ESV_48	ESV_726	-0.413
ESV_48	ESV_732	0.573
ESV_48	ESV_734	-0.4452
ESV_48	ESV_745	0.4553
ESV_48	ESV_750	-0.4718
ESV_48	ESV_755	0.5359
ESV_48	ESV_758	0.4498
ESV_48	ESV_759	0.5946
ESV_48	ESV_779	0.6128
ESV_48	ESV_784	-0.4304
ESV_48	ESV_785	0.505
ESV_48	ESV_787	-0.4139
ESV_48	ESV_792	-0.4234
ESV_48	ESV_800	-0.5056
ESV_48	ESV_801	0.4943
ESV_48	ESV_805	-0.4102
ESV_48	ESV_808	0.5071
ESV_48	ESV_810	0.5228
ESV_48	ESV_817	0.4351
ESV_48	ESV_831	-0.4098
ESV_48	ESV_842	0.4745
ESV_48	ESV_848	0.6464
ESV_48	ESV_851	-0.4818
ESV_48	ESV_865	-0.4162
ESV_48	ESV_873	-0.4691
ESV_48	ESV_892	-0.5401
ESV_48	ESV_902	-0.5677
ESV_48	ESV_906	-0.5001
ESV_48	ESV_914	0.5068
ESV_48	ESV_923	0.4718
ESV_48	ESV_926	0.5147
ESV_48	ESV_932	0.4882
ESV_48	ESV_945	0.559
ESV_48	ESV_946	-0.4179
ESV_48	ESV_950	-0.5678
ESV_48	ESV_958	0.3838
ESV_48	ESV_959	0.5855
ESV_48	ESV_976	-0.4373
ESV_48	ESV_996	0.4683
ESV_48	ESV_1005	0.4778
ESV_48	ESV_1015	0.4407
ESV_48	ESV_1016	0.4749
ESV_48	ESV_1021	0.4934
ESV_48	ESV_1027	0.4682
ESV_48	ESV_1038	-0.4224
ESV_48	ESV_1041	0.4363
ESV_48	ESV_1057	0.5911
ESV_48	ESV_1062	0.4243
ESV_48	ESV_1076	0.5457
ESV_48	ESV_1093	0.6128
ESV_48	ESV_1095	0.5389
ESV_48	ESV_1103	0.5392
ESV_48	ESV_1111	0.3848
ESV_48	ESV_1131	0.4274
ESV_48	ESV_1134	-0.4573
ESV_48	ESV_1138	-0.4396
ESV_48	ESV_1153	-0.4959
ESV_48	ESV_1169	-0.4433
ESV_48	ESV_1170	-0.4319
ESV_48	ESV_1178	-0.3866
ESV_48	ESV_1188	0.4126
ESV_48	ESV_1190	0.4172
ESV_48	ESV_1197	0.5103
ESV_48	ESV_1209	0.4167
ESV_48	ESV_1221	-0.4815
ESV_48	ESV_1222	-0.4248
ESV_48	ESV_1224	0.498
ESV_48	ESV_1225	-0.4638
ESV_48	ESV_1228	-0.4584
ESV_48	ESV_1236	0.435
ESV_48	ESV_1237	-0.4231
ESV_48	ESV_1241	-0.41
ESV_48	ESV_1258	0.6942
ESV_48	ESV_1259	0.4085
ESV_48	ESV_1261	-0.4624
ESV_48	ESV_1304	-0.4988
ESV_48	ESV_1309	-0.4089
ESV_48	ESV_1311	0.6476
ESV_48	ESV_1316	0.4058
ESV_48	ESV_1364	-0.4971
ESV_48	ESV_1390	-0.4214
ESV_48	ESV_1397	0.3963
ESV_48	ESV_1398	-0.4899
ESV_48	ESV_1410	0.466
ESV_48	ESV_1424	0.5694
ESV_48	ESV_1437	-0.4832
ESV_48	ESV_1438	-0.4347
ESV_48	ESV_1445	-0.4171
ESV_48	ESV_1449	-0.4754
ESV_48	ESV_1466	-0.3883
ESV_48	ESV_1467	0.5265
ESV_48	ESV_1476	0.4037
ESV_48	ESV_1477	-0.4088
ESV_48	ESV_1527	0.4444
ESV_48	ESV_1558	-0.411
ESV_48	ESV_1559	-0.4129
ESV_48	ESV_1576	0.4686
ESV_48	ESV_1601	-0.4363
ESV_48	ESV_1695	0.4035
ESV_48	ESV_1701	-0.4004
ESV_48	ESV_1702	0.5347
ESV_48	ESV_1710	-0.3977
ESV_48	ESV_1773	-0.4451
ESV_48	ESV_1789	-0.4697
ESV_48	ESV_1808	-0.4449
ESV_48	ESV_1817	-0.3982
ESV_48	ESV_1820	-0.5031
ESV_48	ESV_1825	0.5038
ESV_48	ESV_1878	0.4317
ESV_48	ESV_1905	-0.4101
ESV_48	ESV_1906	-0.4258
ESV_48	ESV_1916	-0.4162
ESV_48	ESV_1939	-0.5465
ESV_48	ESV_1960	-0.4386
ESV_48	ESV_1994	-0.5141
ESV_48	ESV_2005	-0.4451
ESV_48	ESV_2026	-0.3916
ESV_48	ESV_2031	-0.393
ESV_48	ESV_2044	-0.4811
ESV_48	ESV_2115	-0.4388
ESV_48	ESV_2136	0.4253
ESV_48	ESV_2161	-0.4801
ESV_48	ESV_2227	-0.392
ESV_48	ESV_2326	-0.4048
ESV_48	ESV_2360	-0.3928
ESV_48	ESV_2364	-0.3924
ESV_48	ESV_2408	-0.4642
ESV_48	ESV_2415	-0.4657
ESV_48	ESV_2427	-0.4327
ESV_48	ESV_2476	-0.4243
ESV_48	ESV_2485	-0.4055
ESV_48	ESV_2494	0.442
ESV_48	ESV_2510	-0.4182
ESV_48	ESV_2532	-0.5071
ESV_48	ESV_2571	-0.4366
ESV_48	ESV_2572	-0.4507
ESV_48	ESV_2591	-0.444
ESV_48	ESV_2595	0.4049
ESV_48	ESV_2647	-0.4107
ESV_48	ESV_2648	-0.468
ESV_48	ESV_2655	-0.5648
ESV_48	ESV_2674	-0.4289
ESV_48	ESV_2686	-0.442
ESV_48	ESV_2692	-0.4693
ESV_48	ESV_2700	-0.4657
ESV_48	ESV_2717	-0.4426
ESV_48	ESV_2737	-0.368
ESV_48	ESV_2753	-0.3788
ESV_48	ESV_2834	-0.371
ESV_48	ESV_2902	-0.4638
ESV_48	ESV_2966	-0.5189
ESV_48	ESV_2979	-0.4239
ESV_48	ESV_3027	-0.4598
ESV_48	ESV_3039	-0.4877
ESV_48	ESV_3045	-0.42
ESV_48	ESV_3055	-0.4716
ESV_48	ESV_3065	-0.4997
ESV_48	ESV_3072	-0.4179
ESV_48	ESV_3088	0.5792
ESV_48	ESV_3149	0.4809
ESV_48	ESV_3190	-0.4977
ESV_48	ESV_3191	-0.4207
ESV_48	ESV_3248	-0.4254
ESV_48	ESV_3293	-0.4592
ESV_48	ESV_3331	-0.4515
ESV_48	ESV_3359	-0.4503
ESV_48	ESV_3491	-0.393
ESV_48	ESV_3551	0.4393
ESV_48	ESV_3552	-0.3975
ESV_48	ESV_3647	-0.4654
ESV_48	ESV_3692	-0.4238
ESV_48	ESV_3746	-0.4513
ESV_48	ESV_3747	-0.425
ESV_48	ESV_3793	-0.4398
ESV_48	ESV_3827	-0.4097
ESV_48	ESV_3888	-0.4404
ESV_48	ESV_4052	-0.4487
ESV_48	ESV_4062	-0.5319
ESV_48	ESV_4205	-0.5462
ESV_48	ESV_4277	-0.4046
ESV_48	ESV_4337	-0.4369
ESV_48	ESV_4374	-0.3881
ESV_48	ESV_4413	-0.4089
ESV_48	ESV_4453	-0.412
ESV_48	ESV_4505	-0.4158
ESV_48	ESV_4506	-0.4504
ESV_48	ESV_4591	0.4598
ESV_48	ESV_4781	-0.4664
ESV_48	ESV_5105	-0.4667
ESV_48	ESV_5383	-0.4062
ESV_48	ESV_5545	-0.4
ESV_48	ESV_5902	-0.3649
ESV_48	ESV_6450	-0.3555
ESV_48	ESV_6459	-0.4619
ESV_48	ESV_6786	-0.356
ESV_48	ESV_7804	-0.3754
ESV_48	ESV_8356	-0.3832
ESV_48	ESV_8874	-0.3443
ESV_48	ESV_8912	-0.3487
ESV_48	ESV_9344	-0.4128
ESV_48	ESV_13515	-0.3612
ESV_49	ESV_497	0.4627
ESV_49	ESV_1150	0.443
ESV_49	ESV_2433	-0.4138
ESV_49	ESV_3827	-0.4578
ESV_49	ESV_4023	-0.4759
ESV_50	ESV_54	0.4742
ESV_50	ESV_56	-0.4711
ESV_50	ESV_57	0.5957
ESV_50	ESV_62	-0.6114
ESV_50	ESV_66	0.8203
ESV_50	ESV_67	0.4963
ESV_50	ESV_69	0.426
ESV_50	ESV_76	0.6087
ESV_50	ESV_83	0.5717
ESV_50	ESV_84	0.6551
ESV_50	ESV_87	0.4561
ESV_50	ESV_88	0.7888
ESV_50	ESV_96	-0.576
ESV_50	ESV_98	0.504
ESV_50	ESV_99	0.4594
ESV_50	ESV_102	0.7635
ESV_50	ESV_103	0.7326
ESV_50	ESV_105	0.8493
ESV_50	ESV_106	-0.5206
ESV_50	ESV_108	-0.5771
ESV_50	ESV_109	0.4794
ESV_50	ESV_113	-0.4876
ESV_50	ESV_118	0.6959
ESV_50	ESV_119	0.4784
ESV_50	ESV_134	-0.6859
ESV_50	ESV_136	-0.4644
ESV_50	ESV_137	-0.4692
ESV_50	ESV_138	0.7277
ESV_50	ESV_143	0.464
ESV_50	ESV_144	0.6467
ESV_50	ESV_145	0.5376
ESV_50	ESV_149	0.7387
ESV_50	ESV_152	0.5675
ESV_50	ESV_153	0.6415
ESV_50	ESV_156	0.7649
ESV_50	ESV_159	-0.4884
ESV_50	ESV_161	-0.5887
ESV_50	ESV_169	-0.617
ESV_50	ESV_174	0.5399
ESV_50	ESV_179	0.4299
ESV_50	ESV_189	0.6013
ESV_50	ESV_191	0.8123
ESV_50	ESV_192	-0.5827
ESV_50	ESV_193	-0.4111
ESV_50	ESV_198	0.7258
ESV_50	ESV_203	-0.4889
ESV_50	ESV_205	-0.4931
ESV_50	ESV_206	0.7803
ESV_50	ESV_208	-0.6145
ESV_50	ESV_211	0.4518
ESV_50	ESV_213	0.8251
ESV_50	ESV_218	-0.6028
ESV_50	ESV_220	-0.5502
ESV_50	ESV_227	0.4874
ESV_50	ESV_229	-0.464
ESV_50	ESV_238	-0.5336
ESV_50	ESV_243	-0.7739
ESV_50	ESV_244	0.4507
ESV_50	ESV_247	0.6502
ESV_50	ESV_249	0.6086
ESV_50	ESV_252	-0.4627
ESV_50	ESV_253	-0.6092
ESV_50	ESV_255	-0.6223
ESV_50	ESV_256	0.5292
ESV_50	ESV_257	-0.6295
ESV_50	ESV_259	0.4949
ESV_50	ESV_260	-0.6999
ESV_50	ESV_262	-0.5361
ESV_50	ESV_265	0.7825
ESV_50	ESV_269	-0.4867
ESV_50	ESV_279	0.7532
ESV_50	ESV_283	0.6618
ESV_50	ESV_284	0.6132
ESV_50	ESV_285	0.5219
ESV_50	ESV_286	-0.6111
ESV_50	ESV_291	-0.561
ESV_50	ESV_293	-0.6439
ESV_50	ESV_294	0.5231
ESV_50	ESV_297	0.7694
ESV_50	ESV_298	0.5542
ESV_50	ESV_299	-0.4842
ESV_50	ESV_302	0.5649
ESV_50	ESV_303	-0.5546
ESV_50	ESV_304	0.6498
ESV_50	ESV_305	-0.5024
ESV_50	ESV_306	0.4941
ESV_50	ESV_309	-0.5753
ESV_50	ESV_311	-0.6081
ESV_50	ESV_315	-0.6146
ESV_50	ESV_320	0.644
ESV_50	ESV_321	0.5211
ESV_50	ESV_325	-0.6314
ESV_50	ESV_326	0.4153
ESV_50	ESV_331	0.4996
ESV_50	ESV_332	0.7237
ESV_50	ESV_338	0.6724
ESV_50	ESV_341	0.6351
ESV_50	ESV_347	-0.6404
ESV_50	ESV_352	0.5802
ESV_50	ESV_353	0.6773
ESV_50	ESV_359	0.7529
ESV_50	ESV_363	-0.4057
ESV_50	ESV_371	0.477
ESV_50	ESV_373	-0.7055
ESV_50	ESV_378	0.6048
ESV_50	ESV_379	-0.614
ESV_50	ESV_380	0.7469
ESV_50	ESV_381	-0.4854
ESV_50	ESV_382	-0.5228
ESV_50	ESV_384	-0.5357
ESV_50	ESV_385	0.4844
ESV_50	ESV_386	0.5353
ESV_50	ESV_387	0.4378
ESV_50	ESV_391	0.5323
ESV_50	ESV_397	0.638
ESV_50	ESV_399	-0.61
ESV_50	ESV_404	-0.566
ESV_50	ESV_405	-0.4774
ESV_50	ESV_407	0.6482
ESV_50	ESV_411	-0.5137
ESV_50	ESV_412	0.4375
ESV_50	ESV_415	0.5949
ESV_50	ESV_432	-0.5943
ESV_50	ESV_434	-0.6463
ESV_50	ESV_438	-0.7831
ESV_50	ESV_442	0.4621
ESV_50	ESV_446	0.5902
ESV_50	ESV_447	-0.4389
ESV_50	ESV_448	0.4021
ESV_50	ESV_451	-0.6341
ESV_50	ESV_452	0.5486
ESV_50	ESV_457	-0.5826
ESV_50	ESV_459	-0.6276
ESV_50	ESV_461	-0.4511
ESV_50	ESV_463	-0.5107
ESV_50	ESV_471	0.5304
ESV_50	ESV_476	0.5309
ESV_50	ESV_479	0.652
ESV_50	ESV_481	-0.6871
ESV_50	ESV_483	0.564
ESV_50	ESV_485	0.681
ESV_50	ESV_486	0.5219
ESV_50	ESV_489	0.5373
ESV_50	ESV_490	0.4857
ESV_50	ESV_495	0.6078
ESV_50	ESV_498	0.6702
ESV_50	ESV_505	-0.5384
ESV_50	ESV_513	-0.4598
ESV_50	ESV_516	-0.5906
ESV_50	ESV_518	0.542
ESV_50	ESV_519	-0.4889
ESV_50	ESV_520	-0.4787
ESV_50	ESV_521	-0.5451
ESV_50	ESV_526	0.6675
ESV_50	ESV_528	0.4782
ESV_50	ESV_529	-0.4159
ESV_50	ESV_531	-0.4859
ESV_50	ESV_532	-0.533
ESV_50	ESV_533	0.555
ESV_50	ESV_540	0.4373
ESV_50	ESV_549	0.6667
ESV_50	ESV_551	0.5138
ESV_50	ESV_553	-0.6174
ESV_50	ESV_554	-0.494
ESV_50	ESV_565	0.4498
ESV_50	ESV_569	-0.5085
ESV_50	ESV_571	-0.4801
ESV_50	ESV_572	0.6508
ESV_50	ESV_573	-0.515
ESV_50	ESV_574	-0.4529
ESV_50	ESV_580	0.6436
ESV_50	ESV_582	-0.6152
ESV_50	ESV_584	0.4723
ESV_50	ESV_590	0.5948
ESV_50	ESV_599	-0.5075
ESV_50	ESV_604	0.4737
ESV_50	ESV_605	-0.5016
ESV_50	ESV_615	-0.7495
ESV_50	ESV_618	0.4885
ESV_50	ESV_624	0.4948
ESV_50	ESV_625	-0.5311
ESV_50	ESV_626	0.6134
ESV_50	ESV_629	0.5819
ESV_50	ESV_631	-0.6079
ESV_50	ESV_634	-0.4041
ESV_50	ESV_638	-0.4256
ESV_50	ESV_648	0.6441
ESV_50	ESV_654	0.574
ESV_50	ESV_656	0.4218
ESV_50	ESV_660	-0.6828
ESV_50	ESV_663	0.6409
ESV_50	ESV_668	0.4433
ESV_50	ESV_670	-0.5057
ESV_50	ESV_671	0.5346
ESV_50	ESV_673	-0.4686
ESV_50	ESV_679	0.5396
ESV_50	ESV_683	0.5226
ESV_50	ESV_684	-0.6137
ESV_50	ESV_685	-0.6125
ESV_50	ESV_692	0.4277
ESV_50	ESV_700	-0.6543
ESV_50	ESV_702	0.5707
ESV_50	ESV_706	0.5978
ESV_50	ESV_708	-0.6888
ESV_50	ESV_726	0.5757
ESV_50	ESV_729	0.5935
ESV_50	ESV_733	0.7821
ESV_50	ESV_734	0.6821
ESV_50	ESV_739	0.4898
ESV_50	ESV_744	0.588
ESV_50	ESV_745	-0.7138
ESV_50	ESV_750	0.6369
ESV_50	ESV_752	0.4335
ESV_50	ESV_755	-0.6317
ESV_50	ESV_758	-0.4615
ESV_50	ESV_759	-0.4919
ESV_50	ESV_763	0.5277
ESV_50	ESV_774	0.488
ESV_50	ESV_776	-0.4687
ESV_50	ESV_779	-0.5316
ESV_50	ESV_781	-0.4172
ESV_50	ESV_784	0.7732
ESV_50	ESV_785	-0.6041
